"start","activation_ins_buzz","activation_ambient_rain","activation_ins_trill","activation_mech_plane"
79843.2,-1.8,-3.4,-2.9,-3.2
79844.16,-1.9,-4.8,-3.6,-4.3
79845.12,-2,-3.9,-3,-3.4
79846.08,-2.2,-3.7,-3.1,-3.4
79847.04,-1.9,-4.4,-3.6,-4.2
79848,-2,-3.5,-3,-3.5
79848.96,-1.8,-2.9,-2.6,-2.8
79849.92,-2.3,-4.8,-4,-4.5
79850.88,-1.7,-3.1,-2.9,-3
79851.84,-1.8,-4,-3.4,-3.6
79852.8,-1.6,-2.7,-2.8,-2.9
79853.76,-1.8,-3.6,-3.1,-3.5
79854.72,-1.9,-4,-3.3,-3.5
79855.68,-2,-5.2,-3.9,-4.4
79856.64,-1.7,-3.5,-2.9,-3.5
79857.6,-2.1,-4.5,-3.6,-4
79858.56,-1.7,-3,-2.9,-3
79859.52,-2.1,-3.5,-3.1,-3.8
79860.48,-1.6,-3.5,-2.8,-3.2
79861.44,-1.5,-3.1,-2.6,-3.1
79862.4,-1.8,-3.7,-3.4,-3.4
79863.36,-1.8,-3.9,-3.2,-3.4
79864.32,-1.8,-3.7,-3.4,-3.6
79865.28,-2.2,-2.8,-2.8,-2.9
79866.24,-1.7,-3.6,-3.4,-3.4
79867.2,-1.6,-3.4,-2.9,-3.2
79868.16,-2,-3.8,-3.1,-3.6
79869.12,-2.1,-4,-3.4,-3.6
79870.08,-1.6,-3.1,-2.6,-3
79871.04,-1.9,-4.1,-3.4,-3.8
79872,-2.2,-3.9,-3.2,-3.6
79872.96,-1.9,-3.9,-3.2,-3.9
79873.92,-1.9,-3.2,-2.5,-3.1
79874.88,-1.7,-2.2,-2,-2.2
79875.84,-2.1,-3.9,-3.1,-3.6
79876.8,-2.1,-4.3,-3.8,-4.1
79877.76,-2,-3.7,-3.4,-3.7
79878.72,-1.9,-4.1,-3.5,-4
79879.68,-2.1,-4.8,-3.5,-4.5
79880.64,-1.9,-3.9,-3.5,-3.9
79881.6,-1.8,-3.9,-3.3,-3.8
79882.56,-2,-4.3,-3.5,-4.2
79883.52,-1.9,-4.3,-3.4,-4.1
79884.48,-2.1,-5.7,-4.4,-4.9
79885.44,-2.3,-4.2,-3.6,-4.2
79886.4,-2.1,-4.4,-3.7,-4.3
79887.36,-1.9,-3.4,-3,-3.1
79888.32,-2,-4.4,-3.3,-3.9
79889.28,-2.3,-4.9,-3.9,-4.7
79890.24,-2,-3.2,-2.9,-3.2
79891.2,-2.1,-3.8,-3.2,-3.5
79892.16,-2,-4.6,-3.6,-4.3
79893.12,-2.1,-4.2,-3.4,-3.9
79894.08,-2,-4.1,-3.5,-3.9
79895.04,-2.2,-3.7,-3.4,-3.7
79896,-1.7,-3.9,-3.6,-4
79896.96,-1.6,-2.8,-2.9,-3.3
79897.92,-1.7,-3.1,-2.9,-3.2
79898.88,-1.7,-3.4,-3.1,-3.4
79899.84,-1.8,-4,-3.5,-4.1
79900.8,-1.6,-3.1,-2.9,-3.1
79901.76,-1.7,-3.4,-3.1,-3.4
79902.72,-1.6,-3.2,-3,-3.5
79903.68,-1.7,-4.1,-3.5,-4
79904.64,-1.7,-3.3,-3.1,-3.4
79905.6,-2,-4.6,-4.1,-4.5
79906.56,-1.6,-3.5,-3.2,-3.6
79907.52,-1.8,-4.2,-3.7,-4.3
79908.48,-1.6,-3.9,-3.5,-4
79909.44,-1.6,-3.6,-3.3,-3.6
79910.4,-1.9,-3.8,-3.2,-3.8
79911.36,-1.7,-4,-3.5,-4.1
79912.32,-1.7,-3.6,-3.2,-3.8
79913.28,-1.5,-3.3,-3,-3.5
79914.24,-1.7,-3.4,-3,-3.4
79915.2,-1.4,-3.1,-2.9,-3.3
79916.16,-1.6,-3.2,-3,-3.6
79917.12,-1.4,-2.7,-2.7,-3.1
79918.08,-1.5,-2.9,-2.9,-3.4
79919.04,-1.6,-2.8,-2.6,-3
79920,-1.4,-2.9,-2.9,-3
79920.96,-1.8,-3.3,-2.9,-3.4
79921.92,-1.8,-3.7,-3.3,-3.5
79922.88,-1.6,-2.8,-2.6,-3
79923.84,-1.7,-3.9,-3.7,-4.1
79924.8,-1.8,-3.4,-3.1,-3.6
79925.76,-1.6,-3.3,-3,-3.5
79926.72,-1.8,-3.6,-3.2,-3.6
79927.68,-1.6,-2.5,-2.2,-2.6
79928.64,-1.5,-2.9,-2.9,-3
79929.6,-1.7,-3.9,-3.2,-3.8
79930.56,-1.6,-2.8,-2.9,-3.1
79931.52,-1.9,-3.6,-3.1,-3.5
79932.48,-1.8,-3.4,-3,-3.4
79933.44,-1.7,-3.3,-2.7,-3.4
79934.4,-1.4,-2.2,-2.2,-2.6
79935.36,-1.4,-3.3,-3.1,-3.4
79936.32,-1.7,-3.4,-2.9,-3.5
79937.28,-1.5,-3,-2.8,-3.1
79938.24,-1.8,-2.9,-2.7,-2.9
79939.2,-1.8,-2.8,-2.8,-2.8
79940.16,-1.7,-3.4,-3,-3.4
79941.12,-1.5,-3.6,-3,-3.6
79942.08,-1.7,-3,-2.7,-3.3
79943.04,-1.5,-2.8,-2.7,-3
79944,-1.5,-2.9,-2.9,-3.5
79944.96,-1.6,-2.9,-2.7,-3.1
79945.92,-1.4,-2.6,-2.4,-2.8
79946.88,-1.7,-3,-2.7,-3.3
79947.84,-1.6,-2.7,-2.7,-3.1
79948.8,-1.6,-2.6,-2.2,-2.9
79949.76,-1.7,-3.5,-3.2,-3.7
79950.72,-1.5,-3.4,-2.9,-3.4
79951.68,-1.6,-3.1,-2.7,-3.1
79952.64,-1.5,-3.2,-2.9,-3.2
79953.6,-1.7,-3.5,-3,-3.5
79954.56,-1.6,-2.4,-2.7,-2.7
79955.52,-1.6,-3,-2.9,-3.1
79956.48,-1.4,-3.3,-3,-3.5
79957.44,-1.6,-3.7,-3.1,-3.8
79958.4,-1.6,-3.3,-3,-3.4
79959.36,-1.7,-3.3,-3,-3.4
79960.32,-1.5,-3.1,-2.7,-3.4
79961.28,-1.5,-3.2,-2.9,-3.4
79962.24,-1.8,-3.3,-2.9,-3.2
79963.2,-1.9,-2.4,-2.1,-2.6
79964.16,-1.6,-3.4,-3.2,-3.3
79965.12,-1.4,-2.8,-2.5,-3.1
79966.08,-1.6,-2.9,-2.6,-2.9
79967.04,-1.5,-3.3,-3,-3.3
79968,-1.5,-2.7,-2.2,-2.6
79968.96,-1.6,-3,-2.6,-2.9
79969.92,-1.5,-3,-2.8,-2.9
79970.88,-1.6,-3.2,-2.9,-3.2
79971.84,-1.6,-3.1,-2.9,-3.2
79972.8,-1.6,-2.8,-2.6,-3.1
79973.76,-1.6,-2.6,-2.7,-2.9
79974.72,-1.4,-2.7,-2.5,-2.9
79975.68,-1.5,-3.2,-2.8,-3.4
79976.64,-1.5,-2.9,-2.6,-3
79977.6,-1.7,-3.8,-3.4,-3.8
79978.56,-1.7,-3,-2.8,-3.1
79979.52,-1.4,-3.2,-3,-3
79980.48,-1.6,-3.5,-3.1,-3.7
79981.44,-1.6,-2.8,-2.7,-3
79982.4,-1.5,-2.8,-2.6,-2.7
79983.36,-1.7,-2.9,-3,-3.2
79984.32,-1.6,-2.9,-2.8,-3.3
79985.28,-1.6,-2.9,-2.4,-3
79986.24,-1.6,-2.9,-2.7,-2.9
79987.2,-1.4,-2.9,-2.8,-3.1
79988.16,-1.5,-3,-2.7,-3.2
79989.12,-1.6,-3.1,-3,-3.3
79990.08,-1.4,-2.8,-2.6,-3
79991.04,-1.6,-2.7,-2.5,-2.7
79992,-1.4,-2.4,-2.2,-2.6
79992.96,-1.7,-3.3,-2.8,-3.1
79993.92,-1.5,-3.2,-2.9,-3.2
79994.88,-2,-2.9,-2.6,-3.2
79995.84,-1.4,-3.2,-2.7,-3
79996.8,-1.7,-3.2,-2.8,-3.2
79997.76,-1.7,-3,-2.8,-2.9
79998.72,-1.6,-2.7,-2.5,-2.6
79999.68,-1.5,-3.1,-2.9,-2.9
80000.64,-1.5,-2.9,-2.6,-2.8
80001.6,-1.6,-2.8,-2.5,-3
80002.56,-1.9,-3.1,-2.7,-2.8
80003.52,-1.7,-2.3,-2.2,-2.5
80004.48,-1.5,-2.5,-2.4,-2.7
80005.44,-1.7,-3.1,-2.6,-3
80006.4,-1.5,-2.9,-2.6,-2.7
80007.36,-1.8,-3.4,-2.9,-3.5
80008.32,-1.3,-2.2,-2.1,-2.5
80009.28,-1.4,-2.1,-2.3,-2.4
80010.24,-1.6,-2.9,-2.5,-2.9
80011.2,-1.9,-3.1,-2.8,-2.9
80012.16,-1.7,-3.5,-3.3,-3.2
80013.12,-1.9,-3.4,-2.9,-3.1
80014.08,-2.7,-3.7,-3.9,-4.2
80015.04,-2.1,-3,-3,-3
80016,-2.8,-3.2,-3.4,-3.5
80016.96,-2.2,-3,-3,-3.1
80017.92,-2.1,-2.8,-2.9,-3.1
80018.88,-2.3,-2.6,-2.7,-3
80019.84,-2.2,-2.8,-2.9,-2.9
80020.8,-1.8,-2.5,-2.7,-2.7
80021.76,-2.7,-3.6,-3.4,-3.6
80022.72,-2.4,-3,-2.9,-3.1
80023.68,-2.3,-2.8,-2.7,-2.7
80024.64,-2.5,-3.4,-3.5,-3.4
80025.6,-2.5,-3.5,-3.5,-3.5
80026.56,-2.5,-4,-4,-4
80027.52,-2,-3.7,-3,-3.4
80028.48,-1.9,-3.3,-3,-3.2
80029.44,-1.4,-2.6,-2.7,-2.7
80030.4,-1.4,-2.4,-2.3,-2.4
80031.36,-1.7,-3.3,-3.2,-3.2
80032.32,-1.9,-3.5,-3,-3.5
80033.28,-1.6,-3.2,-2.7,-3.1
80034.24,-1.8,-3.5,-2.9,-3.5
80035.2,-1.6,-3,-2.5,-3
80036.16,-2,-3.6,-2.9,-3.1
80037.12,-1.8,-2.8,-2.8,-3
80038.08,-1.9,-3.6,-3.2,-3.4
80039.04,-1.6,-3.1,-2.7,-3.1
80040,-1.8,-3.2,-2.8,-3.2
80040.96,-1.4,-3.2,-3.2,-3.2
80041.92,-1.8,-3.4,-3,-3
80042.88,-1.6,-3.1,-2.8,-3.2
80043.84,-1.5,-2.9,-2.7,-2.9
80044.8,-1.7,-2.6,-2.6,-2.9
80045.76,-1.8,-3.4,-3.2,-3.3
80046.72,-1.4,-3,-2.9,-2.7
80047.68,-2.1,-3.5,-3.1,-3.5
80048.64,-1.4,-2.7,-2.5,-2.8
80049.6,-1.6,-2.7,-2.8,-2.7
80050.56,-1.8,-3.2,-2.8,-3.2
80051.52,-1.4,-2.8,-2.7,-2.7
80052.48,-2,-3.5,-3,-3.4
80053.44,-1.9,-3.7,-3.3,-3.6
80054.4,-1.7,-3.8,-3.2,-3.7
80055.36,-1.6,-2.9,-2.5,-3
80056.32,-1.7,-2.9,-2.9,-3.1
80057.28,-1.8,-2.9,-2.8,-3
80058.24,-1.6,-3.5,-3,-3.3
80059.2,-1.4,-2.5,-2.6,-2.4
80060.16,-1.4,-2,-2.1,-2.2
80061.12,-1.4,-2.4,-2.4,-2.2
80062.08,-1.8,-2.7,-2.6,-2.6
80063.04,-2.1,-3.2,-3,-3
80064,-1.7,-3.1,-2.9,-3.1
80064.96,-1.9,-3.2,-3,-3.1
80065.92,-1.4,-2.8,-2.6,-2.6
80066.88,-1.8,-2.9,-2.7,-2.7
80067.84,-1.9,-3.4,-3,-3.2
80068.8,-1.6,-2.7,-2.6,-3
80069.76,-1.9,-3,-2.7,-3.1
80070.72,-1.5,-2.8,-2.8,-2.9
80071.68,-1.8,-2.7,-2.5,-2.7
80072.64,-1.7,-2.8,-2.6,-2.5
80073.6,-2.5,-3.5,-3.1,-3.3
80074.56,-1.9,-3.6,-3,-3.3
80075.52,-2,-3.3,-2.6,-3
80076.48,-2,-3.9,-3.4,-3.5
80077.44,-1.2,-2,-2,-2
80078.4,-1.7,-2.8,-2.7,-2.9
80079.36,-1.5,-3.2,-2.5,-3.2
80080.32,-1.6,-2.9,-2.5,-2.8
80081.28,-1.6,-2.4,-2.3,-2.3
80082.24,-1.9,-3.1,-2.9,-3.2
80083.2,-1.5,-2.5,-2.4,-2.3
80084.16,-1.3,-2.3,-2.5,-2.3
80085.12,-2.1,-3.4,-2.8,-3.2
80086.08,-1.5,-2.8,-2.5,-2.7
80087.04,-1.4,-2.8,-2.7,-2.8
80088,-1.5,-2.2,-2.1,-2.4
80088.96,-1.6,-2.3,-2.4,-2.4
80089.92,-1.6,-2.7,-2.7,-2.8
80090.88,-1.5,-2.1,-2.2,-2.1
80091.84,-1.6,-2.5,-2.3,-2.4
80092.8,-1.2,-2.1,-2.2,-2.4
80093.76,-1.3,-2.5,-2.4,-2.4
80094.72,-1.6,-3,-2.9,-3.2
80095.68,-1.4,-2.3,-2.5,-2.2
80096.64,-1.4,-2.2,-2.4,-2.2
80097.6,-1.4,-2.6,-2.6,-2.4
80098.56,-1.4,-2.8,-2.9,-2.8
80099.52,-1.5,-2.4,-2.3,-2.5
80100.48,-1.9,-2.7,-2.9,-2.9
80101.44,-1.5,-2.5,-2.5,-2.6
80102.4,-1.5,-2.2,-2.4,-2.4
80103.36,-1.6,-2.6,-2.9,-2.5
80104.32,-1.6,-2.7,-2.4,-2.7
80105.28,-1.4,-2.1,-2.3,-2.1
80106.24,-1.5,-2.1,-2.1,-2.2
80107.2,-1.6,-2.6,-2.4,-2.5
80108.16,-1.7,-2.8,-2.6,-2.8
80109.12,-1.6,-2.4,-2.5,-2.5
80110.08,-1.7,-2.8,-2.4,-2.9
80111.04,-1.7,-2.5,-2.4,-2.4
80112,-1.7,-2.6,-2.5,-2.6
80112.96,-1.6,-2.7,-2.7,-2.7
80113.92,-1.4,-2.4,-2.4,-2.4
80114.88,-1.5,-2.3,-2.2,-2.4
80115.84,-1.7,-2.6,-2.4,-2.4
80116.8,-1.6,-2.5,-2.4,-2.4
80117.76,-1.5,-2.2,-2.2,-2.4
80118.72,-1.5,-2.3,-2.2,-2.5
80119.68,-1.8,-3,-2.7,-3
80120.64,-1.9,-3.4,-3,-3.2
80121.6,-1.6,-2.8,-2.6,-2.7
80122.56,-1.2,-2.1,-2.3,-2.4
80123.52,-1.4,-1.9,-2,-2.2
80124.48,-1.6,-2.6,-2.4,-2.5
80125.44,-1.6,-2.8,-2.6,-2.7
80126.4,-1.3,-2.3,-2.5,-2.3
80127.36,-1.8,-2.7,-2.6,-2.7
80128.32,-1.2,-2.7,-2.6,-2.8
80129.28,-1.3,-2.5,-2.7,-2.4
80130.24,-1.2,-2.4,-2.7,-2.4
80131.2,-1.7,-2.5,-2.8,-2.5
80132.16,-1,-2.2,-2.6,-2.4
80133.12,-1.2,-2.7,-2.7,-2.7
80134.08,-1.8,-3,-2.9,-3
80135.04,-1.6,-2.6,-2.7,-2.7
80136,-1.4,-2.4,-2.2,-2.4
80136.96,-1.4,-2.7,-2.4,-2.7
80137.92,-1.4,-2.2,-2.3,-2.4
80138.88,-1.5,-2.9,-2.8,-3.1
80139.84,-1.6,-2.7,-2.5,-2.9
80140.8,-1.5,-3,-2.6,-3.1
80141.76,-1.6,-3.8,-3.2,-3.7
80142.72,-1.7,-3,-2.8,-3
80143.68,-1.5,-2.9,-2.5,-3
80144.64,-1.3,-2.9,-2.5,-2.8
80145.6,-1.7,-3.7,-3.1,-3.7
80146.56,-1.5,-2.7,-2.5,-2.9
80147.52,-1.7,-2.8,-3,-3
80148.48,-1.8,-3.6,-2.9,-3.4
80149.44,-1.5,-2.4,-2.2,-2.4
80150.4,-1.8,-3.2,-2.8,-3.2
80151.36,-1.6,-2.7,-2.6,-2.7
80152.32,-1.5,-2.7,-2.7,-2.9
80153.28,-1.5,-3.5,-3.1,-3.3
80154.24,-1.8,-3.7,-2.9,-3.4
80155.2,-1.8,-3.3,-2.9,-3
80156.16,-1.8,-3.2,-2.8,-3.2
80157.12,-1.8,-3.9,-3.4,-3.5
80158.08,-1.7,-3.5,-3,-3.5
80159.04,-1.5,-2.7,-2.5,-2.7
80160,-1.5,-2.5,-2.4,-2.6
80160.96,-1.6,-2.6,-2.3,-2.6
80161.92,-1.7,-3.3,-3,-3.2
80162.88,-1.4,-3.5,-3.1,-3.4
80163.84,-1.6,-3.2,-2.8,-3.2
80164.8,-1.6,-2.8,-2.6,-3
80165.76,-1.7,-2.9,-2.8,-2.9
80166.72,-1.7,-3,-2.7,-3.1
80167.68,-1.8,-3.7,-3.3,-3.9
80168.64,-1.6,-3.3,-2.7,-3
80169.6,-1.4,-3,-2.8,-3
80170.56,-1.7,-2.6,-2.6,-2.9
80171.52,-1.6,-2.6,-2.4,-2.6
80172.48,-1.5,-2.6,-2.6,-2.6
80173.44,-1.8,-3.4,-3,-3.4
80174.4,-1.6,-3.4,-2.8,-3.1
80175.36,-1.8,-3.1,-2.9,-3.2
80176.32,-1.7,-3.2,-3,-3.3
80177.28,-1.6,-2.7,-2.4,-3
80178.24,-1.7,-3.1,-2.7,-3.1
80179.2,-1.6,-3.8,-3,-3.5
80180.16,-1.6,-3.2,-3,-3.1
80181.12,-1.8,-3.5,-3,-3.5
80182.08,-1.6,-3.1,-2.9,-3.2
80183.04,-1.9,-3.2,-3.1,-3.4
80184,-1.5,-3.1,-3,-3.1
80184.96,-1.5,-2.9,-2.8,-2.9
80185.92,-1.6,-3.1,-2.7,-3.1
80186.88,-1.6,-3.5,-2.9,-3.4
80187.84,-1.6,-3.3,-3,-3.3
80188.8,-1.6,-3.3,-3,-3.2
80189.76,-1.5,-2.9,-2.5,-2.9
80190.72,-1.8,-4.2,-3.4,-4
80191.68,-1.7,-2.8,-2.6,-3
80192.64,-1.6,-2.9,-2.6,-2.6
80193.6,-1.8,-3.1,-2.9,-3
80194.56,-1.9,-4,-3.6,-3.9
80195.52,-1.5,-2.4,-2.4,-2.6
80196.48,-1.7,-3.1,-2.9,-3
80197.44,-1.5,-3.5,-3.2,-3.2
80198.4,-1.7,-3.6,-3.2,-3.4
80199.36,-1.6,-3.2,-2.7,-3.1
80200.32,-1.8,-3.4,-3.1,-3.4
80201.28,-1.5,-3.5,-3.2,-3.3
80202.24,-1.4,-2.8,-2.6,-2.8
80203.2,-1.7,-3.4,-3.3,-3.5
80204.16,-1.4,-2.9,-2.6,-2.8
80205.12,-1.7,-3.9,-3.5,-3.7
80206.08,-1.6,-3.2,-2.9,-3.1
80207.04,-1.7,-2.7,-2.8,-3
80208,-1.5,-3,-2.6,-3
80208.96,-1.7,-3,-3,-3
80209.92,-1.5,-3.6,-3.2,-3.4
80210.88,-1.5,-2.5,-2.6,-2.7
80211.84,-1.6,-2.8,-2.8,-3
80212.8,-1.5,-3.5,-3.1,-3.4
80213.76,-1.7,-3.7,-3.1,-3.7
80214.72,-1.5,-3.3,-3,-3.3
80215.68,-1.6,-3,-2.8,-3.1
80216.64,-1.5,-3,-2.7,-3
80217.6,-1.6,-3.6,-3.5,-3.4
80218.56,-1.7,-3.8,-3.4,-3.5
80219.52,-1.5,-3,-2.7,-2.9
80220.48,-1.5,-2.6,-2.5,-2.6
80221.44,-1.9,-3.8,-3.3,-3.7
80222.4,-1.6,-3.1,-3,-3.4
80223.36,-1.6,-3.1,-2.8,-3.2
80224.32,-1.5,-2.9,-2.7,-2.8
80225.28,-1.3,-3.1,-2.7,-2.9
80226.24,-1.5,-3.2,-2.7,-2.9
80227.2,-2,-3.5,-3.4,-3.5
80228.16,-1.6,-3.6,-3,-3.3
80229.12,-1.3,-2.9,-2.6,-2.8
80230.08,-1.6,-3,-3,-3.2
80231.04,-1.4,-4.4,-3.7,-4
80232,-1.6,-3.5,-3.3,-3.5
80232.96,-1.5,-3.2,-3.1,-3.3
80233.92,-1.5,-2.8,-2.6,-2.5
80234.88,-1.7,-3.2,-3,-3.1
80235.84,-1.8,-3,-3.1,-2.9
80236.8,-1.9,-3.4,-3.3,-3.4
80237.76,-1.9,-2.8,-3,-3
80238.72,-2,-3.4,-2.6,-3.4
80239.68,-1.5,-2.5,-2.6,-2.6
80240.64,-2.1,-3.7,-3.8,-4.3
80241.6,-1.7,-3,-2.7,-3.2
80242.56,-1.4,-2.8,-2.6,-3
80243.52,-1.7,-3.3,-3.3,-3.4
80244.48,-1.5,-2.4,-2.5,-2.7
80245.44,-1.9,-3.2,-3.1,-3.2
80246.4,-1.3,-2,-2.1,-2.3
80247.36,-1.5,-2.8,-2.8,-2.8
80248.32,-1.6,-2.9,-2.8,-3.1
80249.28,-1.7,-2.8,-2.6,-2.8
80250.24,-2,-3.3,-3.4,-3.4
80251.2,-1.4,-2.6,-2.4,-2.5
80252.16,-1.4,-2.7,-2.7,-2.7
80253.12,-1.8,-3.5,-3,-3.3
80254.08,-1.3,-2.5,-2.7,-2.7
80255.04,-1.5,-2.3,-2.4,-2.6
80256,-1.5,-3.1,-3,-3.3
80256.96,-1.5,-2.5,-2.4,-2.4
80257.92,-1.8,-3.2,-3.1,-3.2
80258.88,-1.5,-2.5,-2.5,-2.5
80259.84,-1.8,-3,-2.8,-3
80260.8,-1.5,-2.8,-2.8,-3
80261.76,-1.6,-2.7,-2.6,-2.7
80262.72,-1.5,-2.7,-2.6,-2.7
80263.68,-1.6,-3,-2.9,-2.9
80264.64,-1.7,-2.8,-2.8,-2.8
80265.6,-1.6,-2.7,-2.6,-2.7
80266.56,-1.4,-2.7,-2.8,-2.8
80267.52,-1.4,-2.4,-2.3,-2.4
80268.48,-1.6,-3,-2.7,-3
80269.44,-1.8,-3.2,-2.9,-3.1
80270.4,-1.9,-4,-3.4,-3.8
80271.36,-1.3,-2.4,-2.5,-2.7
80272.32,-1.6,-3,-2.7,-2.9
80273.28,-1.6,-2.7,-2.8,-2.8
80274.24,-1.6,-2.4,-2.5,-2.3
80275.2,-1.6,-2.8,-2.7,-2.9
80276.16,-1.4,-2.4,-2.5,-2.4
80277.12,-1.6,-2.8,-2.6,-2.8
80278.08,-1.6,-2.7,-2.7,-2.6
80279.04,-1.7,-3,-3,-3
80280,-1.4,-2.4,-2.4,-2.6
80280.96,-1.5,-2.5,-2.5,-2.6
80281.92,-1.5,-2.5,-2.4,-2.5
80282.88,-1.5,-2.7,-2.5,-2.6
80283.84,-1.4,-2.8,-2.6,-3
80284.8,-1.5,-2.8,-2.9,-3
80285.76,-2.1,-4.1,-3.7,-3.9
80286.72,-1.4,-3,-3,-3.2
80287.68,-1.7,-3.2,-2.9,-3.3
80288.64,-1.8,-3.9,-3.3,-3.9
80289.6,-1.7,-3.2,-3.2,-3.3
80290.56,-1.5,-2.7,-2.8,-3
80291.52,-2,-3.3,-3,-3.2
80292.48,-1.8,-3.9,-3.4,-3.8
80293.44,-1.6,-2.9,-2.8,-3
80294.4,-1.5,-2.6,-2.4,-2.8
80295.36,-1.4,-2.7,-2.6,-2.8
80296.32,-1.8,-3.3,-3.1,-3.3
80297.28,-1.6,-2.8,-2.6,-2.8
80298.24,-1.4,-2.2,-2.2,-2.5
80299.2,-1.7,-3.4,-3.1,-3.3
80300.16,-1.6,-3.6,-3.1,-3.4
80301.12,-1.8,-3.6,-3,-3.6
80302.08,-1.5,-3.3,-3.2,-3.3
80303.04,-1.5,-4,-3.3,-3.8
80304,-1.5,-3.3,-3,-3.3
80304.96,-1.4,-3.6,-3.2,-3.4
80305.92,-1.6,-3.1,-2.8,-2.9
80306.88,-1.5,-2.5,-2.5,-2.7
80307.84,-1.4,-3.2,-2.9,-3
80308.8,-1.5,-2.7,-2.7,-2.7
80309.76,-1.7,-3,-3.1,-3.2
80310.72,-1.4,-3,-2.8,-2.9
80311.68,-1.7,-3.5,-3.4,-3.5
80312.64,-1.4,-3,-2.9,-2.8
80313.6,-1.7,-3,-2.9,-3
80314.56,-1.4,-3,-2.9,-3.1
80315.52,-1.6,-3.7,-3.2,-3.6
80316.48,-1.3,-2.7,-2.9,-3
80317.44,-1.5,-2.3,-2.3,-2.5
80318.4,-1.5,-2.8,-2.7,-2.8
80319.36,-1.3,-2.5,-2.5,-2.7
80320.32,-1.5,-2.8,-2.9,-2.9
80321.28,-1.7,-2.6,-2.9,-2.8
80322.24,-1.4,-2.6,-2.7,-2.8
80323.2,-1.4,-2.7,-2.7,-2.7
80324.16,-1.6,-3,-2.7,-2.9
80325.12,-1.5,-2.8,-2.8,-2.9
80326.08,-1.6,-2.8,-3,-2.8
80327.04,-1.8,-3.6,-3.2,-3.7
80328,-1.7,-2.9,-3.1,-3
80328.96,-1.9,-3.5,-3.5,-3.6
80329.92,-1.7,-3,-2.9,-2.9
80330.88,-1.7,-3.8,-3.4,-3.5
80331.84,-1.3,-3.1,-3,-3.1
80332.8,-1.5,-2.9,-3,-2.9
80333.76,-1.4,-2.5,-2.7,-2.6
80334.72,-1.8,-3.8,-3.3,-3.7
80335.68,-1.9,-2.7,-2.6,-3
80336.64,-1.7,-3.3,-3.2,-3.2
80337.6,-1.3,-2.6,-2.6,-2.6
80338.56,-1.4,-3,-2.8,-2.9
80339.52,-1.6,-3.1,-2.8,-3.2
80340.48,-1.7,-3.5,-3.1,-3.3
80341.44,-1.6,-3.3,-3.2,-3.3
80342.4,-1.4,-2.6,-3.1,-2.9
80343.36,-1.3,-2.6,-2.8,-2.8
80344.32,-1.5,-2.4,-2.8,-2.6
80345.28,-1.8,-3.3,-3.4,-3.3
80346.24,-1.8,-3.3,-3.5,-3.6
80347.2,-1.6,-3.3,-3.2,-3.3
80348.16,-1.4,-2.8,-2.8,-2.8
80349.12,-1.7,-3,-2.9,-3.1
80350.08,-1.4,-2.6,-2.7,-2.6
80351.04,-1.8,-3.4,-3.4,-3.4
80352,-1.8,-2.8,-2.8,-3
80352.96,-1.4,-2.7,-2.8,-3
80353.92,-1.2,-2.2,-2.4,-2.4
80354.88,-1.6,-3.1,-2.9,-2.9
80355.84,-1.6,-2.8,-2.9,-2.9
80356.8,-1.7,-3.1,-3,-3.2
80357.76,-1.7,-3.1,-3,-3.1
80358.72,-1.5,-2.7,-2.8,-2.7
80359.68,-1.6,-2.7,-2.6,-2.6
80360.64,-1.6,-2.8,-2.8,-2.8
80361.6,-1.4,-2.5,-2.9,-2.5
80362.56,-1.1,-2.3,-2.6,-2.3
80363.52,-1.7,-3,-3,-3
80364.48,-1,-2.4,-2.6,-2.5
80365.44,-1.5,-2.2,-2.5,-2.5
80366.4,-1.3,-2.4,-2.9,-2.4
80367.36,-0.9,-1.8,-2.3,-2.1
80368.32,-1.1,-2.5,-2.9,-2.6
80369.28,-1.2,-2.5,-2.9,-2.9
80370.24,-1.3,-2.5,-2.9,-2.8
80371.2,-1.6,-2.8,-2.9,-2.8
80372.16,-1.4,-2.8,-3,-2.9
80373.12,-1.8,-3.3,-3.5,-3.4
80374.08,-1.4,-3.3,-3.6,-3.5
80375.04,-1.5,-2.5,-3.1,-2.6
80376,-1.9,-3.8,-3.6,-3.9
80376.96,-1.4,-2.8,-3.2,-3.1
80377.92,-1.3,-2.5,-3,-2.8
80378.88,-1.2,-2.6,-3,-2.9
80379.84,-1.1,-2.1,-2.8,-2.3
80380.8,-1.1,-2.1,-2.6,-2.4
80381.76,-1.4,-2.5,-2.9,-2.7
80382.72,-1.1,-2.4,-3,-2.6
80383.68,-1.4,-2.3,-3,-2.2
80384.64,-1.1,-2.3,-2.7,-2.5
80385.6,-1.3,-2.6,-2.9,-2.9
80386.56,-1,-2.1,-2.6,-2.3
80387.52,-1.3,-2.1,-2.6,-2.5
80388.48,-1,-2.1,-2.7,-2.3
80389.44,-1.4,-2.1,-3,-2.4
80390.4,-1.1,-1.9,-2.6,-2.2
80391.36,-1.2,-2.3,-2.8,-2.6
80392.32,-1.1,-2.1,-2.9,-2.4
80393.28,-1.2,-2,-2.6,-1.9
80394.24,-1.5,-2.4,-2.8,-2.5
80395.2,-1.6,-2.7,-3.1,-2.8
80396.16,-1.3,-2.2,-2.9,-2.4
80397.12,-1.3,-2,-2.8,-2.1
