"start","activation_ins_buzz","activation_ambient_rain","activation_ins_trill","activation_mech_plane"
81882.24,-2.4,-3.2,-3.4,-3.2
81883.2,-3,-3.2,-3.2,-3.4
81884.16,-2.8,-3.5,-3.5,-3.5
81885.12,-2.6,-3,-2.9,-2.8
81886.08,-2.9,-3,-3.2,-3.3
81887.04,-2.3,-2.3,-2.5,-2.6
81888,-2.4,-3.2,-3.2,-3.2
81888.96,-2.1,-2.2,-2.5,-2.5
81889.92,-1.7,-2,-2.5,-2.3
81890.88,-2.6,-3.1,-3.1,-3
81891.84,-2.3,-2.6,-2.6,-2.8
81892.8,-3,-3.3,-3,-3.1
81893.76,-2.4,-2.5,-2.6,-2.8
81894.72,-2.8,-3,-2.9,-3.2
81895.68,-2.7,-3.1,-3.3,-3.1
81896.64,-1.9,-2.3,-2.6,-2.5
81897.6,-3,-3.4,-3.6,-3.4
81898.56,-2.6,-3,-3,-3
81899.52,-2.4,-2.6,-2.9,-2.6
81900.48,-2.5,-2.5,-3.1,-3.3
81901.44,-2.6,-3.1,-2.9,-3.2
81902.4,-2.1,-2.5,-2.8,-2.9
81903.36,-2.3,-2.5,-2.7,-2.5
81904.32,-2.1,-2.6,-3,-2.9
81905.28,-2.3,-2.6,-2.6,-2.8
81906.24,-2.3,-2.7,-2.6,-3.1
81907.2,-2.4,-2.4,-2.9,-2.8
81908.16,-2.4,-2.4,-2.7,-2.8
81909.12,-2.6,-2.4,-2.7,-2.8
81910.08,-2.5,-2.5,-2.7,-3
81911.04,-2.5,-2.4,-2.5,-2.6
81912,-2.5,-2.4,-2.4,-2.9
81912.96,-2.8,-2.5,-2.9,-3
81913.92,-2.4,-2.9,-3,-2.9
81914.88,-2.5,-2.2,-3.1,-2.9
81915.84,-2.5,-2.8,-3.2,-2.7
81916.8,-2.6,-3.2,-3.1,-3.1
81917.76,-2.6,-3.1,-3.3,-3.1
81918.72,-2.5,-2.8,-3,-3
81919.68,-2.1,-2.9,-3,-2.9
81920.64,-2.7,-2.8,-3.3,-3.1
81921.6,-2.9,-3.5,-3.8,-3.4
81922.56,-2.6,-3,-2.5,-2.8
81923.52,-2.6,-3,-3.1,-2.8
81924.48,-2,-2.3,-2.8,-2.5
81925.44,-2.3,-2.9,-3.3,-3.2
81926.4,-2.4,-2.8,-3.1,-2.8
81927.36,-2.8,-2.7,-3.1,-3
81928.32,-2.7,-3.2,-3,-3
81929.28,-2.6,-2.8,-3,-2.8
81930.24,-3,-3.2,-3.5,-3.6
81931.2,-3.1,-3,-2.9,-3
81932.16,-2.7,-3,-3,-2.9
81933.12,-2.4,-2.7,-2.7,-2.6
81934.08,-2.4,-2.9,-3,-2.9
81935.04,-2.5,-3.2,-3.3,-3.3
81936,-2.3,-2.7,-2.9,-3
81936.96,-2.3,-2.6,-2.6,-2.9
81937.92,-1.9,-2.7,-2.9,-2.9
81938.88,-2.6,-3,-3.1,-3.3
81939.84,-2.5,-2.8,-3.1,-3.1
81940.8,-1.8,-2.5,-2.7,-2.6
81941.76,-1.7,-2.3,-2.4,-2.2
81942.72,-2.3,-2.9,-3,-3
81943.68,-2.1,-2.5,-2.5,-2.8
81944.64,-2.4,-3,-3.1,-2.8
81945.6,-2.4,-2.9,-2.9,-2.8
81946.56,-1.8,-2.2,-2.4,-2.4
81947.52,-1.9,-2.5,-2.4,-2.6
81948.48,-2.2,-2.9,-2.8,-2.9
81949.44,-2.5,-2.7,-3,-3
81950.4,-2,-2.2,-2.1,-2.1
81951.36,-2,-3,-2.8,-2.8
81952.32,-2.6,-2.9,-2.8,-2.9
81953.28,-2.3,-2.7,-2.7,-2.9
81954.24,-2.5,-2.7,-2.8,-2.9
81955.2,-2.6,-3.2,-3.1,-3.2
81956.16,-2,-2.1,-2.2,-2.4
81957.12,-2.3,-2.6,-2.9,-2.7
81958.08,-2.3,-2.5,-2.6,-2.4
81959.04,-2.2,-2.2,-2.1,-2.4
81960,-2.5,-2.6,-2.4,-2.5
81960.96,-2.1,-2.3,-2.6,-2.5
81961.92,-1.9,-2.2,-2.5,-2.4
81962.88,-2.1,-2.6,-3.2,-3.1
81963.84,-2.6,-3.4,-3.7,-3.8
81964.8,-2.3,-2.9,-2.7,-2.9
81965.76,-1.7,-2.1,-2.3,-2.4
81966.72,-1.8,-2.3,-2.6,-2.4
81967.68,-2.3,-2.8,-3,-3
81968.64,-1.9,-2.4,-2.4,-2.4
81969.6,-2,-2.6,-2.9,-2.8
81970.56,-1.9,-2.7,-2.7,-2.8
81971.52,-2.3,-2.3,-2.8,-2.5
81972.48,-2.7,-2.8,-3.2,-3
81973.44,-2.7,-2.5,-3,-3.1
81974.4,-1.9,-1.9,-2.4,-2.1
81975.36,-2.6,-3.1,-3.2,-3
81976.32,-2.5,-2.7,-2.8,-3
81977.28,-2.7,-2.6,-2.9,-2.8
81978.24,-2.2,-2.3,-2.6,-2.4
81979.2,-2.6,-2.3,-2.5,-2.6
81980.16,-2.6,-2.9,-2.9,-3
81981.12,-2.2,-2.4,-2.8,-2.7
81982.08,-2.8,-3,-3.3,-3.2
81983.04,-2.1,-2.3,-2.5,-2.6
81984,-2.1,-2.3,-2.5,-2.5
81984.96,-2.6,-2.5,-2.3,-2.5
81985.92,-2.6,-2.5,-2.7,-2.6
81986.88,-2.5,-2.7,-2.7,-3.1
81987.84,-2.7,-3.3,-3.3,-3.5
81988.8,-2.3,-2.9,-2.9,-2.9
81989.76,-2.5,-2.4,-2.6,-2.6
81990.72,-2.9,-2.9,-2.8,-3.2
81991.68,-2.6,-2.7,-3.2,-2.8
81992.64,-2.5,-2.5,-2.4,-2.7
81993.6,-2.1,-2.2,-2.5,-2.8
81994.56,-2.5,-2.8,-2.9,-2.7
81995.52,-1.9,-2.1,-2.6,-2.3
81996.48,-1.6,-2.2,-2.4,-2.4
81997.44,-2.1,-2.5,-2.8,-2.8
81998.4,-1.7,-2.3,-2.7,-2.5
81999.36,-2,-2.6,-2.9,-2.8
82000.32,-2,-2.2,-2.5,-2.6
82001.28,-2,-2.4,-2.6,-2.6
82002.24,-2.4,-2.2,-2.6,-2.6
82003.2,-2.5,-2.7,-3.1,-2.7
82004.16,-2.6,-3,-3.6,-3.2
82005.12,-2.3,-2.2,-2.4,-2.3
82006.08,-2.6,-2.7,-3.1,-3.1
82007.04,-1.7,-1.8,-2.1,-2.1
82008,-2.2,-2.4,-2.9,-2.8
82008.96,-2.3,-2.8,-3,-2.9
82009.92,-2.2,-2.1,-2,-2.4
82010.88,-1.9,-2.9,-2.8,-2.9
82011.84,-2.6,-2.6,-2.9,-2.8
82012.8,-2.2,-2.8,-3,-2.9
82013.76,-2.7,-2.8,-2.9,-2.9
82014.72,-2.1,-2.2,-2.6,-2.4
82015.68,-2.8,-3.1,-3.3,-3.1
82016.64,-2.8,-2.6,-3.1,-3
82017.6,-2.5,-2.5,-2.6,-2.8
82018.56,-2.5,-3,-3.2,-3.1
82019.52,-2.1,-2.5,-2.5,-2.3
82020.48,-2.4,-2.7,-2.9,-3
82021.44,-2.1,-2,-2.2,-2.3
82022.4,-2.5,-2.3,-2.4,-2.3
82023.36,-2.5,-3,-3,-3
82024.32,-2.1,-2.6,-2.8,-2.9
82025.28,-2.1,-2.4,-2.5,-2.6
82026.24,-1.8,-1.9,-2.2,-2.4
82027.2,-2,-1.8,-2.4,-2
82028.16,-2.2,-2.5,-2.9,-2.8
82029.12,-2.2,-2.4,-2.7,-2.6
82030.08,-1.8,-1.8,-1.6,-1.8
82031.04,-2.3,-2.3,-2.4,-2.7
82032,-2.2,-2.4,-2.5,-2.4
82032.96,-2.3,-2.9,-2.7,-2.8
82033.92,-2.3,-2.2,-2.7,-2.6
82034.88,-2,-2.6,-2.9,-2.6
82035.84,-2,-2.5,-2.4,-2.5
82036.8,-2.3,-2.6,-3,-3
82037.76,-2.5,-3.1,-3.2,-3.1
82038.72,-2,-2.3,-2.5,-2.4
82039.68,-2.7,-3.4,-3.5,-3.4
82040.64,-1.6,-2.2,-2.7,-2.8
82041.6,-2.3,-2.9,-2.6,-2.9
82042.56,-2.5,-2.9,-2.5,-3.1
82043.52,-2.6,-2.9,-2.7,-3.1
82044.48,-2.4,-2.9,-3.1,-3.1
82045.44,-1.8,-2.4,-2.9,-2.7
82046.4,-2.6,-3.2,-3.2,-3.5
82047.36,-2.6,-2.5,-2.2,-2.8
82048.32,-2.3,-2.6,-2.7,-2.9
82049.28,-2.2,-2.4,-2.3,-2.6
82050.24,-2.7,-3,-3,-3.3
82051.2,-2.4,-2.6,-2.7,-2.6
82052.16,-2.5,-3.1,-3,-3
82053.12,-2,-2.2,-2.4,-2.4
82054.08,-2.3,-2.7,-2.8,-2.4
82055.04,-1.8,-2.1,-2.5,-2.4
82056,-2.6,-3.1,-3.2,-3.2
82056.96,-2.2,-2.6,-2.5,-2.8
82057.92,-2.1,-3,-3,-2.9
82058.88,-2,-2.7,-2.5,-2.6
82059.84,-2.2,-2.5,-2.7,-2.7
82060.8,-2,-3,-2.8,-3
82061.76,-2.5,-2.8,-2.9,-3.2
82062.72,-2.2,-2.5,-2.9,-2.8
82063.68,-2.4,-2.5,-2.9,-3
82064.64,-2.3,-3,-3,-2.9
82065.6,-2.7,-2.9,-2.9,-3.3
82066.56,-2.1,-2.4,-2.4,-2.7
82067.52,-2.2,-2.9,-3,-2.9
82068.48,-2.7,-2.9,-3.2,-3.2
82069.44,-2.2,-2.8,-3,-3.2
82070.4,-2.1,-2.7,-2.8,-3
82071.36,-2,-2.5,-2.6,-2.7
82072.32,-2.7,-3,-3.2,-3.2
82073.28,-2.5,-3.1,-3.3,-3.4
82074.24,-3.5,-2.8,-3.6,-3.5
82075.2,-2,-2.8,-2.8,-2.7
82076.16,-2.5,-3.2,-3.2,-3.1
82077.12,-2.3,-2.7,-3.2,-2.7
82078.08,-2,-2.5,-2.5,-2.4
82079.04,-1.9,-2.2,-2.3,-2.3
82080,-1.9,-2.5,-2.4,-2.5
82080.96,-1.9,-2.6,-2.5,-2.7
82081.92,-1.8,-2.5,-2.5,-2.6
82082.88,-2.1,-2.5,-2.6,-2.8
82083.84,-1.9,-2.6,-2.5,-2.5
82084.8,-2.5,-3.1,-3,-3.1
82085.76,-2.4,-3.1,-3,-3.5
82086.72,-2.4,-2.7,-3,-3.1
82087.68,-2.1,-2.6,-2.8,-2.7
82088.64,-2,-2.4,-2.7,-2.7
82089.6,-2.5,-3.1,-3.2,-3.4
82090.56,-2.7,-3.2,-3,-3.1
82091.52,-2.4,-2.9,-2.7,-2.8
82092.48,-2.4,-3,-3.2,-3
82093.44,-2.2,-2.6,-2.6,-2.7
82094.4,-2,-3,-3,-3.1
82095.36,-2.4,-3.2,-2.9,-3.1
82096.32,-1.8,-2.5,-2.4,-2.4
82097.28,-3.1,-3.4,-3.1,-3.3
82098.24,-2.5,-2.7,-3,-3.1
82099.2,-1.9,-2.7,-2.9,-3.1
82100.16,-2.2,-2.7,-2.7,-2.8
82101.12,-2.6,-2.8,-2.9,-2.9
82102.08,-2.6,-3,-3.2,-2.9
82103.04,-2.2,-2.8,-2.7,-3
82104,-2.5,-2.8,-3,-2.9
82104.96,-2,-2.7,-2.5,-2.8
82105.92,-2.2,-2.7,-2.4,-2.7
82106.88,-2,-2.8,-2.5,-2.8
82107.84,-2.1,-2.3,-2.5,-2.5
82108.8,-2.4,-2.5,-2.8,-2.6
82109.76,-1.8,-2.7,-2.6,-2.5
82110.72,-2.5,-2.7,-2.4,-2.8
82111.68,-2.4,-2.9,-2.8,-2.8
82112.64,-2,-2.6,-2.5,-2.7
82113.6,-2.3,-3.1,-2.9,-3
82114.56,-2.4,-2.6,-2.6,-2.7
82115.52,-1.9,-2.9,-2.8,-2.7
82116.48,-1.7,-2.5,-2.1,-2.3
82117.44,-2,-2.6,-2.8,-2.8
82118.4,-2.2,-2.4,-2.6,-2.5
82119.36,-2.1,-2.8,-2.7,-2.8
82120.32,-2.2,-2.7,-2.5,-2.8
82121.28,-1.5,-2.2,-2.1,-2.2
82122.24,-1.7,-2.3,-2.2,-2.3
82123.2,-2.9,-3.3,-3.2,-3.3
82124.16,-2.8,-3.1,-3,-3
82125.12,-2.4,-2.3,-2.8,-2.6
82126.08,-2.6,-2.9,-3,-3
82127.04,-2.2,-2.5,-2.1,-2.3
82128,-2.3,-3.1,-3,-2.9
82128.96,-1.5,-2,-1.9,-2
82129.92,-2.5,-2.7,-2.7,-2.7
82130.88,-1.9,-2.6,-2.6,-2.7
82131.84,-2.4,-2.9,-3,-3
82132.8,-2.4,-3,-3.3,-3.2
82133.76,-1.6,-2.5,-2.7,-2.7
82134.72,-2.1,-2.7,-2.9,-2.7
82135.68,-2.1,-2.5,-2.6,-2.6
82136.64,-1.8,-2.1,-2.4,-2.4
82137.6,-2.6,-3,-2.9,-2.9
82138.56,-2.3,-2.7,-2.8,-3.1
82139.52,-1.3,-1.9,-1.9,-2
82140.48,-1.7,-2,-2,-2.4
82141.44,-2.2,-2.8,-2.7,-2.9
82142.4,-1.9,-2.4,-2.4,-2.6
82143.36,-2.2,-2.6,-2.9,-2.8
82144.32,-1.3,-2.2,-2.3,-2.2
82145.28,-1.9,-2.4,-2.4,-2.5
82146.24,-2.3,-3.3,-3.3,-3.2
82147.2,-2.5,-3.1,-3,-3.4
82148.16,-2,-2.6,-2.6,-2.8
82149.12,-2.5,-3.2,-3.1,-3
82150.08,-2.1,-2.3,-2.4,-2.6
82151.04,-1.8,-2.3,-2.3,-2.4
82152,-2.2,-2.3,-2.7,-2.5
82152.96,-2.1,-2.4,-2.7,-2.7
82153.92,-2,-2.2,-2.1,-2.2
82154.88,-2.1,-2.2,-2,-2
82155.84,-2.7,-2.8,-2.8,-2.5
82156.8,-2.3,-2.6,-2.8,-2.4
82157.76,-1.8,-2.4,-2.3,-2.3
82158.72,-2.8,-3.2,-3.1,-3.1
82159.68,-2.6,-3,-2.9,-2.9
82160.64,-1.9,-1.9,-2.1,-2.2
82161.6,-2.4,-3.1,-2.8,-2.9
82162.56,-2.5,-2.6,-2.6,-2.9
82163.52,-2.6,-2.7,-2.8,-2.6
82164.48,-2.1,-2.5,-2.4,-2.5
82165.44,-2.1,-2.5,-2.5,-2.6
82166.4,-2.6,-2.3,-2.8,-2.4
82167.36,-1.9,-2,-2.3,-2.2
82168.32,-1.9,-1.9,-2,-2.1
82169.28,-2.3,-2,-2.4,-2.4
82170.24,-2.5,-2.5,-2.8,-2.7
82171.2,-1.9,-2.4,-2.3,-2.5
82172.16,-2.2,-2.5,-2.3,-2.5
82173.12,-2.6,-2.7,-2.7,-2.7
82174.08,-2.5,-2.5,-2.6,-2.7
82175.04,-2.7,-2.8,-2.6,-2.6
82176,-2.5,-2.8,-2.8,-2.6
82176.96,-2.3,-2.6,-2.4,-2.7
82177.92,-2.1,-2.6,-2.7,-2.9
82178.88,-1.8,-2.2,-2.3,-2.3
82179.84,-2.1,-2.3,-2.7,-2.8
82180.8,-2.6,-2.9,-2.9,-2.9
82181.76,-2.2,-2.4,-2.7,-2.6
82182.72,-1.9,-2.8,-2.9,-3.1
82183.68,-2,-2.4,-2.4,-2.5
82184.64,-2.2,-2.5,-2.7,-2.8
82185.6,-1.9,-2.1,-2.4,-2.4
82186.56,-2.3,-3,-2.9,-2.9
82187.52,-1.6,-2.4,-2.5,-2.5
82188.48,-2.1,-2.6,-2.6,-2.7
82189.44,-1.4,-1.6,-1.7,-1.8
82190.4,-2,-2.4,-2.4,-2.3
82191.36,-1.5,-2.1,-2.2,-2.1
82192.32,-1.4,-2.1,-2,-2.2
82193.28,-2.2,-2.6,-2.6,-2.6
82194.24,-1.6,-2.3,-2.2,-2.5
82195.2,-2.1,-2.5,-2.8,-2.6
82196.16,-1.9,-2.5,-2.3,-2.4
82197.12,-1.9,-2.1,-2.4,-2.5
82198.08,-1.8,-2.6,-2.3,-2.2
82199.04,-1.5,-2,-1.7,-1.6
82200,-1.9,-2.5,-2.5,-2.4
82200.96,-2.4,-2.7,-2.8,-2.5
82201.92,-2,-2.4,-2.2,-2.2
82202.88,-1.8,-2.3,-2.1,-2.3
82203.84,-2.1,-2.4,-2.1,-2.8
82204.8,-2,-2.4,-2.2,-2.1
82205.76,-1.9,-2.8,-2.9,-2.7
82206.72,-1.7,-2.7,-2.3,-2.4
82207.68,-1.7,-2.5,-2.5,-2.5
82208.64,-1.6,-2.2,-2.1,-2.1
82209.6,-2.3,-2.6,-2.7,-2.8
82210.56,-2,-2.8,-2.9,-2.9
82211.52,-1.9,-2.8,-2.5,-2.7
82212.48,-2.5,-2.9,-3.1,-2.9
82213.44,-2.3,-2.5,-2.5,-2.5
82214.4,-2.1,-2.8,-2.7,-2.7
82215.36,-2,-2.8,-2.4,-2.6
82216.32,-1.9,-3,-2.7,-2.8
82217.28,-1.8,-2.4,-2.1,-2.5
82218.24,-1.8,-2.4,-2.4,-2.4
82219.2,-2.5,-2.9,-3,-2.7
82220.16,-2,-2.5,-2.3,-2.3
82221.12,-2,-2.8,-2.7,-2.7
82222.08,-1.7,-2.4,-2.3,-2.4
82223.04,-1.6,-2.2,-1.9,-2
82224,-1.9,-2.6,-2.7,-2.7
82224.96,-2,-2.5,-2.6,-2.5
82225.92,-2.5,-2.7,-2.9,-2.8
82226.88,-2.3,-2.5,-2.6,-2.6
82227.84,-2.2,-3,-3,-3.1
82228.8,-2,-2.1,-2.3,-2.2
82229.76,-2.2,-2.5,-2.4,-2.4
82230.72,-2.2,-2.1,-2.2,-1.9
82231.68,-2.3,-2.5,-3,-2.5
82232.64,-2.2,-2.7,-3,-2.7
82233.6,-1.9,-2.4,-2.3,-2.6
82234.56,-2.2,-2.5,-2.8,-2.4
82235.52,-2.8,-2.6,-3,-2.9
82236.48,-2.3,-2.6,-2.8,-2.7
82237.44,-2.1,-2.7,-2.7,-2.6
82238.4,-2.3,-2.5,-2.7,-2.4
82239.36,-2.1,-2.5,-2.8,-2.5
82240.32,-1.8,-2.6,-2.4,-2.3
82241.28,-2,-2.3,-2.6,-2.6
82242.24,-2.2,-3.4,-3.5,-3.5
82243.2,-2.4,-2,-2.6,-2.5
82244.16,-2,-2.8,-2.7,-2.7
82245.12,-2.6,-2.5,-3,-2.8
82246.08,-2.2,-2.6,-2.4,-2.5
82247.04,-2.1,-2.2,-2.4,-2.1
82248,-2.1,-2.4,-2.5,-2.4
82248.96,-2.1,-2.5,-3,-2.7
82249.92,-2.2,-2.4,-2.6,-2.6
82250.88,-2,-2.8,-2.7,-2.7
82251.84,-1.7,-2.4,-2.3,-2.3
82252.8,-2.3,-3.2,-3.4,-3.2
82253.76,-2.2,-2.4,-2.4,-2.4
82254.72,-2.4,-2.9,-3,-3
82255.68,-1.9,-1.9,-2.3,-2.2
82256.64,-2,-2.5,-2.5,-2.5
82257.6,-2.2,-2.1,-2.3,-2.1
82258.56,-1.8,-2.2,-2.5,-2.5
82259.52,-2.1,-2.5,-2.7,-2.5
82260.48,-2.5,-2.8,-3,-2.8
82261.44,-2,-2.6,-2.9,-2.8
82262.4,-2.1,-2.6,-2.3,-2.3
82263.36,-2.2,-2.2,-2.3,-2.3
82264.32,-1.9,-2.3,-2.5,-2.4
82265.28,-1.6,-2,-2.1,-2.1
82266.24,-2,-1.9,-2,-2
82267.2,-1.8,-2.1,-2.2,-2.2
82268.16,-2.2,-2.2,-2.6,-2.5
82269.12,-1.6,-2.1,-2.1,-2
82270.08,-2,-2.6,-2.9,-2.7
82271.04,-1.9,-2.4,-2.4,-2.4
82272,-1.7,-1.8,-1.8,-2.1
82272.96,-1.8,-2.1,-2,-2.2
82273.92,-2,-2.1,-2.6,-2.5
82274.88,-2.3,-2.7,-2.7,-2.9
82275.84,-1.9,-2.2,-2.6,-2.3
82276.8,-1.9,-2.5,-2.7,-2.7
82277.76,-2.2,-2.5,-2.6,-2.7
82278.72,-2,-2.4,-2.5,-2.5
82279.68,-1.7,-2.3,-2.3,-2.4
82280.64,-2.6,-2.5,-3.2,-2.9
82281.6,-2.3,-2.3,-2.9,-2.8
82282.56,-1.9,-2,-2.1,-2
82283.52,-1.7,-2.2,-2.3,-2.4
82284.48,-2,-2.3,-2.1,-2.5
82285.44,-1.6,-1.9,-1.8,-1.8
82286.4,-1.9,-2.4,-2.5,-2.3
82287.36,-2.2,-2.6,-3,-2.7
82288.32,-2.2,-2.5,-2.7,-2.5
82289.28,-2.2,-3.1,-3.1,-3
82290.24,-1.7,-2.1,-2.2,-2.1
82291.2,-2.1,-2.7,-3.2,-2.9
82292.16,-2.2,-2.6,-2.9,-2.7
82293.12,-2.5,-2.7,-3.1,-2.9
82294.08,-2.2,-2.5,-2.8,-2.5
82295.04,-2.1,-2.4,-2.7,-2.6
82296,-1.9,-2.4,-2.7,-2.6
82296.96,-2.1,-2.1,-2.9,-2.7
82297.92,-2.1,-2.2,-2.7,-2.5
82298.88,-1.9,-2.3,-2.4,-2.3
82299.84,-2.4,-2.8,-2.8,-2.8
82300.8,-2.6,-2.9,-3.2,-2.9
82301.76,-2.3,-2.8,-2.8,-2.8
82302.72,-2.6,-2.5,-2.8,-2.5
82303.68,-2.4,-2.4,-2.5,-2.5
82304.64,-2.2,-2.5,-2.7,-2.8
82305.6,-2.4,-2.6,-3,-3
82306.56,-2.1,-2.4,-2.4,-2.3
82307.52,-2.5,-2.3,-2.5,-2.8
82308.48,-2,-2.1,-2.2,-2
82309.44,-1.6,-1.8,-2,-1.9
82310.4,-1.8,-2.1,-2,-2.1
82311.36,-2.2,-2.3,-2.9,-2.8
82312.32,-2.3,-2.8,-2.9,-2.8
82313.28,-2.1,-2.7,-2.5,-2.7
82314.24,-2.4,-2.6,-3,-2.8
82315.2,-2.3,-2.3,-2.9,-2.8
82316.16,-1.8,-2.2,-2.2,-2.3
82317.12,-2,-2.6,-2.5,-2.8
82318.08,-2.2,-2.9,-2.7,-2.9
82319.04,-2.1,-2.2,-2.5,-2.4
82320,-2.4,-2.9,-2.9,-3.1
82320.96,-2,-2.3,-2.4,-2.4
82321.92,-1.9,-2.5,-2.5,-2.6
82322.88,-2,-2.6,-2.8,-2.9
82323.84,-2,-2.2,-2.6,-2.3
82324.8,-1.8,-1.9,-2.1,-2.2
82325.76,-1.9,-2.6,-2.4,-2.7
82326.72,-1.8,-2.3,-2.4,-2.4
82327.68,-1.6,-1.9,-2,-2
82328.64,-2.1,-2.5,-2.4,-2.8
82329.6,-1.9,-2.5,-2.4,-2.4
82330.56,-2,-2.3,-2.4,-2.3
82331.52,-2.3,-2.9,-3,-2.9
82332.48,-2,-2.5,-2.7,-2.7
82333.44,-2,-2.4,-2.7,-2.5
82334.4,-2.5,-2.8,-3,-2.8
82335.36,-2.2,-2.5,-3,-2.9
82336.32,-2.3,-2.3,-3,-2.5
82337.28,-1.9,-2.7,-2.5,-2.5
82338.24,-2.2,-2.6,-2.9,-2.8
82339.2,-2,-2.1,-2.3,-2.3
82340.16,-2.4,-3,-3.3,-3.1
82341.12,-2.9,-3.8,-3.8,-3.6
82342.08,-2.6,-2.6,-3.3,-2.7
82343.04,-2,-2.2,-2.7,-2.5
82344,-2.1,-2.5,-2.9,-2.6
82344.96,-2.5,-2.6,-3,-2.9
82345.92,-1.8,-1.9,-2.2,-2.1
82346.88,-2,-2.5,-2.9,-2.6
82347.84,-2.4,-2.8,-2.7,-2.4
82348.8,-2.1,-2.3,-2.4,-2.3
82349.76,-2.1,-2.4,-2.8,-2.6
82350.72,-1.8,-1.9,-1.8,-2
82351.68,-2,-2.2,-2.5,-2.6
82352.64,-1.9,-2.1,-2.3,-2.4
82353.6,-2,-2.1,-2.2,-2.1
82354.56,-2.8,-2.7,-3.1,-2.8
82355.52,-2.5,-2.8,-3,-2.8
82356.48,-2.1,-2.5,-2.8,-2.7
82357.44,-2.1,-2.3,-2.6,-2.3
82358.4,-2.5,-2.3,-3.1,-2.6
82359.36,-1.8,-2.1,-2.1,-2.1
82360.32,-2.4,-2.5,-3.2,-2.9
82361.28,-2,-2.4,-2.6,-2.6
82362.24,-2.5,-2.2,-2.6,-2.4
82363.2,-2.8,-3,-3.4,-3.1
82364.16,-2.7,-3,-3.1,-2.8
82365.12,-2.2,-2.3,-2.7,-2.6
82366.08,-2.5,-2.4,-2.6,-2.3
82367.04,-2,-2.7,-2.9,-2.7
82368,-2.1,-2.3,-2.6,-2.5
82368.96,-2.2,-2.3,-2.3,-2.1
82369.92,-3,-2.8,-3.3,-3.1
82370.88,-2.1,-2.3,-2.7,-2.6
82371.84,-2.8,-2.6,-3.2,-3
82372.8,-1.8,-2.1,-2.2,-2
82373.76,-2.3,-2.3,-2.5,-2.4
82374.72,-2.5,-2.8,-3,-2.8
82375.68,-2.3,-2.1,-2.6,-2.4
82376.64,-2,-2.2,-2.6,-2.4
82377.6,-2,-2.3,-2.7,-2.5
82378.56,-2.3,-2.4,-2.9,-2.4
82379.52,-2.5,-2.5,-3.1,-2.6
82380.48,-2.3,-2,-2.5,-2.5
82381.44,-2.2,-2.3,-2.5,-2.5
82382.4,-2,-2.1,-2.5,-2.1
82383.36,-2.1,-2.4,-2.5,-2.2
82384.32,-1.5,-1.8,-2,-2
82385.28,-1.9,-2,-2.1,-2
82386.24,-1.6,-2.2,-2.2,-2.3
82387.2,-2.2,-2.6,-2.6,-2.5
82388.16,-2.5,-2.6,-3,-2.8
82389.12,-2.1,-2.8,-2.9,-2.9
82390.08,-2,-2.2,-2.2,-2.2
82391.04,-2.3,-2.2,-3.1,-2.5
82392,-1.8,-2.3,-2.7,-2.4
82392.96,-2.4,-2.6,-3,-3
82393.92,-2.2,-2.7,-2.6,-2.6
82394.88,-2.2,-2.3,-2.7,-2.5
82395.84,-2.5,-2.6,-2.8,-2.2
82396.8,-2.1,-2.3,-2.6,-2.5
82397.76,-1.7,-1.9,-2.2,-2.2
82398.72,-1.6,-2,-1.8,-1.9
82399.68,-2.1,-2.4,-2.5,-2.7
82400.64,-1.7,-2,-2.3,-2.2
82401.6,-1.7,-1.9,-2.2,-2.2
82402.56,-1.6,-2.1,-2.2,-2.1
82403.52,-1.9,-2.4,-2.5,-2.6
82404.48,-2.1,-2.5,-2.8,-2.8
82405.44,-2.7,-2.8,-3,-2.5
82406.4,-2,-2,-2.1,-2.2
82407.36,-1.9,-2.2,-2.3,-2.2
82408.32,-2.1,-2.4,-2.7,-2.5
82409.28,-2.6,-2.3,-3,-2.2
82410.24,-1.7,-2.2,-2.1,-2.2
82411.2,-1.9,-2.4,-3,-2.6
82412.16,-2.2,-2.4,-2.4,-2.4
82413.12,-2,-2.6,-2.7,-2.7
82414.08,-1.6,-2.3,-2.5,-2.5
82415.04,-1.7,-2,-1.7,-2
82416,-1.7,-2.1,-2,-2.1
82416.96,-2,-2.3,-2.3,-2.7
82417.92,-1.6,-1.7,-1.8,-2
82418.88,-1.7,-2.1,-2.1,-2
82419.84,-1.8,-2.5,-2.5,-2.6
82420.8,-1.9,-2,-2.1,-2.2
82421.76,-1.6,-2.5,-2.3,-2.2
82422.72,-2,-2.5,-2.5,-2.5
82423.68,-1.9,-2.1,-2.3,-2.4
82424.64,-1.9,-2.4,-2.6,-2.6
82425.6,-2,-2.1,-2.3,-2.4
82426.56,-1.9,-2,-1.8,-2
82427.52,-1.8,-1.9,-1.9,-1.8
82428.48,-1.6,-2,-2.3,-2.1
82429.44,-1.6,-1.8,-1.7,-1.7
82430.4,-2.4,-2.3,-2.5,-2.4
82431.36,-2.1,-2.7,-2.7,-2.7
82432.32,-2,-2.8,-2.8,-2.9
82433.28,-1.7,-2,-1.8,-2.1
82434.24,-1.8,-2.7,-2.6,-2.6
82435.2,-1.6,-2.1,-2.2,-2.4
82436.16,-1.4,-2.3,-2.4,-2.3
82437.12,-2.4,-2.8,-2.9,-2.9
82438.08,-1.7,-2.3,-2.3,-2.4
