"start","activation_ins_buzz","activation_ambient_rain","activation_ins_trill","activation_mech_plane"
76671.36,-1.7,-1.8,-2.1,-2.3
76672.32,-2.3,-2,-2,-2.4
76673.28,-2,-1.6,-1.6,-2.2
76674.24,-1.9,-2,-1.9,-2.4
76675.2,-1.9,-2,-1.7,-2.1
76676.16,-2.9,-3.1,-2.6,-2.9
76677.12,-2.5,-2.3,-2.2,-2.4
76678.08,-2.3,-2.1,-1.6,-2.2
76679.04,-2.1,-2.2,-1.9,-2.4
76680,-1.8,-1.2,-1.9,-2.2
76680.96,-1.7,-2.3,-2.4,-2.2
76681.92,-2,-2.1,-2.1,-2.1
76682.88,-1.4,-1.4,-1.8,-2
76683.84,-1.9,-2.6,-2.5,-2.4
76684.8,-2.5,-2.4,-1.9,-2.5
76685.76,-2.5,-2.2,-1.7,-2.3
76686.72,-2,-1.8,-1.4,-2
76687.68,-2,-2,-1.6,-2.2
76688.64,-2,-2.3,-2.3,-2.5
76689.6,-1.8,-2,-1.9,-2
76690.56,-1.7,-1.6,-1.4,-1.7
76691.52,-1.8,-1.9,-1.8,-2
76692.48,-3.1,-2.7,-2.9,-3.1
76693.44,-2.8,-2.7,-3,-2.9
76694.4,-2.3,-2.4,-2.6,-2.6
76695.36,-1.8,-2.1,-1.9,-2.2
76696.32,-2.3,-2.6,-2.4,-2.6
76697.28,-2,-2.9,-2.9,-3
76698.24,-1.8,-2.2,-2.1,-2
76699.2,-1.6,-2,-2.1,-2.3
76700.16,-1.8,-1.9,-1.8,-2
76701.12,-1.6,-2,-2.1,-2.2
76702.08,-2.3,-2.4,-2.4,-2.4
76703.04,-2.2,-2.2,-2.1,-2.4
76704,-2.2,-2.4,-2.1,-2.5
76704.96,-2.2,-2.1,-1.9,-2.1
76705.92,-2,-2,-2.1,-2.3
76706.88,-2,-2.2,-2,-2.4
76707.84,-2.2,-2.3,-2.4,-2.5
76708.8,-1.7,-1.5,-2.1,-1.8
76709.76,-1.6,-2.3,-1.9,-1.8
76710.72,-2.1,-2.3,-2.3,-2.3
76711.68,-1.6,-2.1,-1.8,-1.9
76712.64,-1.3,-1.4,-1.3,-1.7
76713.6,-1.8,-2.2,-2.1,-2.2
76714.56,-2.1,-2.3,-2.1,-2.1
76715.52,-2.1,-2.3,-2.4,-2.4
76716.48,-1.6,-2.1,-2,-2
76717.44,-1.5,-1.9,-2,-2
76718.4,-1.7,-1.7,-1.4,-1.7
76719.36,-1.9,-2,-1.8,-1.9
76720.32,-1.6,-1.7,-1.4,-1.6
76721.28,-1.6,-1.9,-1.5,-1.7
76722.24,-1.8,-1.8,-1.6,-1.8
76723.2,-2.3,-2.1,-2,-2.4
76724.16,-1.8,-1.3,-1.4,-1.9
76725.12,-1.9,-1.8,-1.9,-2.2
76726.08,-1.9,-2.1,-1.9,-2.2
76727.04,-1.5,-1.8,-1.9,-1.8
76728,-1.9,-1.9,-2,-2.2
76728.96,-2,-1.5,-2,-2.4
76729.92,-2.2,-2.2,-2.1,-2.5
76730.88,-2.2,-2,-2.1,-2.3
76731.84,-2.4,-2,-2.1,-2.4
76732.8,-2,-2,-1.6,-2.2
76733.76,-2.6,-1.9,-2.4,-2.6
76734.72,-2,-2.2,-2.4,-2.3
76735.68,-2,-1.8,-2,-2.2
76736.64,-2.1,-1.8,-1.9,-2.4
76737.6,-1.9,-1.8,-1.9,-2.1
76738.56,-2.1,-1.5,-2,-2
76739.52,-2.1,-1.7,-2.2,-2.1
76740.48,-1.7,-1.6,-2,-2
76741.44,-2.3,-2.4,-2,-2.5
76742.4,-2.3,-1.9,-2,-2.2
76743.36,-2,-2.3,-2,-2.5
76744.32,-2.3,-2.4,-2.4,-2.5
76745.28,-2.2,-2.4,-2.3,-2.5
76746.24,-1.6,-1.9,-1.8,-2
76747.2,-1.9,-2.4,-2.3,-2.3
76748.16,-1.8,-1.8,-1.9,-2
76749.12,-2,-2,-1.8,-2.2
76750.08,-1.9,-2.2,-2.2,-2.3
76751.04,-1.7,-1.8,-1.5,-1.9
76752,-1.8,-2.2,-1.9,-2
76752.96,-1.6,-1.7,-1.6,-1.9
76753.92,-2.1,-2.2,-2.1,-2.3
76754.88,-2,-2.1,-1.6,-2.1
76755.84,-2,-2.1,-1.7,-2
76756.8,-1.4,-2,-1.6,-2
76757.76,-1.8,-1.9,-1.6,-2.2
76758.72,-1.6,-1.9,-1.5,-1.7
76759.68,-1.6,-1.9,-2.1,-2.2
76760.64,-1.8,-2.1,-2,-2.2
76761.6,-2,-2.2,-1.7,-2.1
76762.56,-2.4,-2.9,-2.3,-2.6
76763.52,-1.9,-2.1,-2.1,-2.3
76764.48,-2.1,-2.5,-2.4,-2.5
76765.44,-1.9,-2.2,-2.2,-2.2
76766.4,-1.9,-2,-1.9,-2.2
76767.36,-2.1,-2.3,-2.1,-2.2
76768.32,-1.8,-1.9,-1.6,-1.9
76769.28,-1.8,-2,-1.7,-1.9
76770.24,-1.8,-2.1,-1.7,-2
76771.2,-1.6,-1.9,-1.6,-1.7
76772.16,-1.8,-1.9,-1.6,-1.7
76773.12,-1.6,-1.8,-1.7,-1.8
76774.08,-1.7,-1.8,-1.6,-1.9
76775.04,-2.3,-2.5,-2.6,-2.5
76776,-1.8,-1.7,-1.6,-1.9
76776.96,-2.1,-2.2,-1.9,-2
76777.92,-1.9,-1.9,-1.7,-1.8
76778.88,-2,-2.2,-1.9,-2.2
76779.84,-1.6,-2,-2,-1.9
76780.8,-1.6,-1.8,-1.9,-1.7
76781.76,-2.1,-2.1,-2,-2
76782.72,-1.6,-2.2,-1.9,-2.1
76783.68,-2,-2,-1.9,-2.3
76784.64,-2.1,-1.9,-1.6,-1.9
76785.6,-2,-2.2,-2.2,-2.4
76786.56,-2.1,-2.3,-2.2,-2.4
76787.52,-1.5,-2.1,-2.1,-2.2
76788.48,-1.6,-2,-2.2,-2.4
76789.44,-1.5,-1.8,-1.9,-1.7
76790.4,-1.4,-1.7,-1.9,-1.8
76791.36,-1.4,-1.7,-1.9,-2.1
76792.32,-1.5,-1.5,-1.5,-1.7
76793.28,-1.5,-1.9,-1.8,-2
76794.24,-1.4,-1.8,-2,-2.1
76795.2,-1.8,-1.9,-1.9,-2
76796.16,-2,-1.9,-2.1,-2.3
76797.12,-2.1,-2.3,-2.2,-2.2
76798.08,-2.1,-2.6,-2.7,-2.7
76799.04,-1.9,-2.1,-2,-2.1
76800,-2.4,-2.8,-2.7,-2.7
76800.96,-2,-2,-2.3,-2.3
76801.92,-2.6,-2.7,-2.4,-2.5
76802.88,-2.1,-2.1,-2.5,-2.5
76803.84,-1.7,-2,-2.2,-2.2
76804.8,-1.9,-2.3,-1.9,-2.2
76805.76,-2.3,-2.4,-2.3,-2.3
76806.72,-2,-2.4,-2.5,-2.6
76807.68,-1.9,-2.2,-1.9,-2.2
76808.64,-2.1,-2.5,-2.5,-2.7
76809.6,-1.6,-1.9,-1.7,-2
76810.56,-2.6,-2.2,-1.8,-2.1
76811.52,-1.8,-1.7,-1.8,-2
76812.48,-2.1,-2.2,-1.8,-2.1
76813.44,-2.3,-2.4,-2.3,-2.4
76814.4,-2,-2.5,-2.5,-2.4
76815.36,-2,-1.8,-1.6,-2.1
76816.32,-2.1,-2,-1.7,-2.2
76817.28,-2.1,-2.3,-2,-2.2
76818.24,-1.8,-1.7,-1.5,-1.9
76819.2,-2.2,-2,-1.9,-2.4
76820.16,-2.5,-2.5,-2.3,-2.4
76821.12,-2.2,-2.6,-2.4,-2.6
76822.08,-2,-2,-1.8,-2
76823.04,-2.3,-2.6,-2.5,-2.6
76824,-2.4,-2.7,-2.4,-2.4
76824.96,-2.2,-2.5,-2.3,-2.4
76825.92,-2.1,-2.4,-2.2,-2.1
76826.88,-2.3,-2.5,-2.3,-2.2
76827.84,-2.1,-2.6,-2.5,-1.9
76828.8,-2.6,-2.7,-2.8,-2.4
76829.76,-2,-2.2,-2.4,-2.3
76830.72,-1.9,-2.2,-2,-2.3
76831.68,-2.2,-2.5,-2.4,-2.3
76832.64,-2.4,-2.4,-2.3,-2.4
76833.6,-2.8,-3.2,-2.8,-3.1
76834.56,-2.5,-2.5,-2.8,-2.8
76835.52,-2.6,-2.5,-2.3,-2.5
76836.48,-1.9,-2,-1.9,-2.2
76837.44,-2.2,-2.6,-2.4,-2.4
76838.4,-1.6,-2,-1.5,-1.8
76839.36,-1.8,-1.9,-1.9,-2.1
76840.32,-2.2,-1.6,-1.6,-1.7
76841.28,-2.1,-1.8,-1.6,-1.9
76842.24,-2.8,-3,-2.2,-2.3
76843.2,-2.6,-2.6,-2,-2.1
76844.16,-2.1,-2.3,-1.9,-2.1
76845.12,-2.4,-2.2,-2.1,-2.4
76846.08,-2.6,-2.4,-2.1,-2.2
76847.04,-2.3,-2.4,-2.2,-2.2
76848,-2.3,-2.2,-2,-2.3
76848.96,-2.8,-2.9,-2.4,-2.9
76849.92,-2.2,-2.1,-1.6,-2.2
76850.88,-2.4,-2.3,-2.3,-2.4
76851.84,-2.1,-1.9,-1.8,-2.2
76852.8,-1.9,-1.9,-1.7,-1.9
76853.76,-3.1,-3,-3.5,-3.3
76854.72,-2.4,-2.3,-2.1,-2.5
76855.68,-2.3,-1.8,-1.9,-2.1
76856.64,-2.7,-3,-3.2,-3.1
76857.6,-2.5,-2.9,-2.9,-3.1
76858.56,-1.6,-2.1,-1.9,-2.1
76859.52,-2.2,-2.5,-2,-2.3
76860.48,-2.2,-2.2,-2,-2.4
76861.44,-2.5,-2.4,-2.1,-2.4
76862.4,-2,-1.7,-1.5,-2
76863.36,-2.4,-2.6,-2.6,-2.7
76864.32,-2.1,-2.4,-2.2,-2.5
76865.28,-2.1,-2,-1.7,-2
76866.24,-2.2,-2.3,-2.3,-2.7
76867.2,-2.2,-2.4,-2.3,-2.6
76868.16,-2.4,-2.8,-2.5,-2.7
76869.12,-2.3,-1.9,-1.5,-1.8
76870.08,-2.4,-2.5,-1.9,-2.3
76871.04,-2.2,-2.2,-2.1,-2.4
76872,-2.3,-2,-2.1,-2.1
76872.96,-2.1,-2.1,-1.9,-2.1
76873.92,-2.5,-2.5,-2.6,-2.5
76874.88,-2.1,-2,-2.2,-2
76875.84,-2.2,-2.3,-2.1,-2.5
76876.8,-2.1,-2.5,-2.5,-2.5
76877.76,-2.6,-2.8,-2.4,-2.5
76878.72,-1.7,-2.3,-2.5,-2.4
76879.68,-1.8,-1.9,-2.1,-2.3
76880.64,-2,-1.6,-2,-2
76881.6,-2.1,-1.8,-2.1,-1.9
76882.56,-2.1,-2,-2.2,-2.5
76883.52,-2.5,-2.4,-2.4,-2.7
76884.48,-2.3,-2.4,-2.5,-2.7
76885.44,-2,-1.5,-1.9,-2.2
76886.4,-2.1,-2,-2,-2.5
76887.36,-2.4,-2.2,-2.3,-2.7
76888.32,-2.5,-2.7,-2.3,-2.6
76889.28,-1.7,-1.7,-1.3,-1.9
76890.24,-2.6,-2.4,-2.1,-2.7
76891.2,-2.4,-2.5,-2.3,-2.5
76892.16,-2.3,-2.6,-2.4,-2.4
76893.12,-1.9,-2.2,-1.8,-1.9
76894.08,-2.1,-1.6,-1.8,-2.1
76895.04,-2.8,-2.5,-2.7,-3
76896,-2,-2.5,-2.3,-2.3
76896.96,-1.9,-2.1,-1.9,-2.2
76897.92,-3,-2.9,-2.2,-2.8
76898.88,-2.2,-2.6,-2.4,-2.6
76899.84,-2.2,-2.6,-2.4,-2.6
76900.8,-2,-2.3,-2.2,-2.6
76901.76,-2.3,-2.6,-2.2,-2.6
76902.72,-2,-2.4,-2.5,-2.7
76903.68,-1.5,-1.6,-1.7,-1.6
76904.64,-2.2,-2.2,-1.6,-2.2
76905.6,-2,-2,-1.5,-2
76906.56,-1.7,-1.8,-1.9,-1.8
76907.52,-1.8,-2.2,-1.8,-2.1
76908.48,-2,-1.9,-1.7,-1.9
76909.44,-1.9,-1.8,-1.8,-2
76910.4,-1.4,-1.5,-1.6,-1.8
76911.36,-1.7,-1.9,-2.1,-2.2
76912.32,-2.5,-2.6,-2.3,-2.5
76913.28,-1.9,-1.8,-1.7,-2.2
76914.24,-2,-2,-1.6,-1.9
76915.2,-2.2,-2.7,-2.4,-2.5
76916.16,-1.7,-2.3,-1.9,-2.2
76917.12,-1.9,-2.3,-1.9,-2.2
76918.08,-2,-2.2,-1.6,-2.5
76919.04,-1.8,-2.2,-2.1,-2.3
76920,-2,-2.5,-2.2,-2.2
76920.96,-1.9,-2.4,-2.2,-2.4
76921.92,-2.7,-2.9,-2.5,-2.7
76922.88,-2.1,-2.6,-2.2,-2.3
76923.84,-2,-2.3,-2.1,-2.3
76924.8,-1.9,-2.4,-2.2,-2.5
76925.76,-1.9,-2.4,-2.2,-2.2
76926.72,-1.8,-1.9,-1.9,-2.1
76927.68,-2.1,-2.2,-2.2,-2.5
76928.64,-2.2,-2,-1.9,-2.4
76929.6,-1.4,-1.9,-2.1,-2.2
76930.56,-1.9,-2.2,-2.3,-2.4
76931.52,-1.7,-1.8,-2,-2.2
76932.48,-1.9,-1.6,-2.1,-2
76933.44,-1.5,-1.4,-1.7,-1.8
76934.4,-2,-2.1,-2.1,-2.3
76935.36,-1.9,-1.9,-2.1,-2.2
76936.32,-1.6,-1.7,-2.1,-2
76937.28,-1.6,-1.7,-2.1,-2.2
76938.24,-1.6,-2,-2,-2
76939.2,-2.1,-1.9,-1.8,-2
76940.16,-1.8,-1.9,-1.8,-2.1
76941.12,-2,-2.2,-2.3,-2.2
76942.08,-1.8,-1.7,-1.8,-2.1
76943.04,-1.7,-1.9,-1.8,-2.2
76944,-1.9,-2.2,-1.5,-2.1
76944.96,-2.4,-2.6,-2.1,-2.7
76945.92,-1.9,-1.8,-1.5,-1.8
76946.88,-2.2,-1.9,-1.8,-2.2
76947.84,-2.1,-2,-1.7,-2
76948.8,-2.3,-2,-1.8,-1.9
76949.76,-1.5,-1.7,-1.2,-1.6
76950.72,-2,-1.9,-1.6,-1.9
76951.68,-2.4,-2,-1.7,-2
76952.64,-2.6,-2.1,-1.9,-2
76953.6,-2.5,-2.4,-1.9,-2.6
76954.56,-2.4,-2.3,-1.9,-2.4
76955.52,-2.3,-2.6,-2.4,-2.7
76956.48,-3,-2.7,-2.2,-2.5
76957.44,-2.5,-2.6,-2.2,-2.3
76958.4,-2.4,-2.4,-2.3,-2
76959.36,-2.7,-2.7,-2.1,-2.4
76960.32,-2.3,-2.3,-2.1,-2.4
76961.28,-2.1,-2.2,-1.9,-2.4
76962.24,-2.3,-1.9,-1.5,-2.2
76963.2,-2.3,-2.2,-1.9,-2.2
76964.16,-2.8,-2.6,-2.2,-2.7
76965.12,-2.3,-2.2,-2.2,-2.5
76966.08,-2.3,-2.6,-2.2,-2.5
76967.04,-2.4,-2.2,-1.7,-1.9
76968,-2.3,-2.2,-1.7,-2.1
76968.96,-2,-2,-1.6,-2.2
76969.92,-2.3,-2,-1.7,-2.2
76970.88,-2.1,-2,-1.9,-2.2
76971.84,-2,-1.8,-1.6,-2
76972.8,-2.1,-2.2,-1.7,-2
76973.76,-2.1,-2.6,-2.1,-2.4
76974.72,-2.3,-2,-1.9,-2.3
76975.68,-2.2,-2.5,-1.9,-2.4
76976.64,-1.5,-2.4,-2,-2.4
76977.6,-2,-2.4,-2.1,-2.3
76978.56,-1.9,-2.1,-2,-2.2
76979.52,-2,-2.2,-2.2,-2.6
76980.48,-2,-2.4,-2.5,-2.7
76981.44,-1.6,-1.4,-1.9,-2
76982.4,-1.4,-1.7,-1.9,-2
76983.36,-1.4,-1.7,-2,-1.9
76984.32,-1.8,-2.7,-2.7,-2.3
76985.28,-1.8,-2.5,-3,-2.5
76986.24,-1.5,-1.7,-1.9,-1.8
76987.2,-2,-2.4,-2.4,-2.4
76988.16,-2.3,-3,-3.3,-2.9
76989.12,-1.7,-3.2,-3.5,-2.9
76990.08,-1.4,-3.1,-3.6,-2.5
76991.04,-1.6,-2.4,-3,-2.4
76992,-1.8,-1.8,-2.3,-2.2
76992.96,-2,-2.8,-2.8,-2.5
76993.92,-1.4,-1.8,-2.1,-2.1
76994.88,-1.6,-2.1,-1.8,-2
76995.84,-1.9,-2.4,-2.7,-2.6
76996.8,-1.7,-1.9,-1.8,-1.9
76997.76,-1.7,-1.6,-1.8,-2
76998.72,-1.9,-2.2,-2.1,-2.4
76999.68,-1.8,-2.7,-2.4,-2.4
77000.64,-2.1,-3,-2.3,-2.8
77001.6,-1.8,-2.1,-1.9,-2
77002.56,-1.9,-2,-2.4,-2.4
77003.52,-1.7,-1.9,-1.9,-1.9
77004.48,-1.7,-1.8,-1.6,-1.9
77005.44,-1.9,-2.2,-2.5,-2.5
77006.4,-2.3,-1.7,-2.2,-2.7
77007.36,-1.7,-2,-2.2,-2.3
77008.32,-2.1,-2,-2.5,-2.5
77009.28,-2.5,-2.4,-2.5,-2.6
77010.24,-2,-2.2,-1.9,-2.5
77011.2,-1.9,-1.9,-2.1,-2.2
77012.16,-2,-1.9,-1.9,-2.2
77013.12,-1.9,-1.6,-1.6,-2.2
77014.08,-2,-2.4,-2.4,-2.5
77015.04,-1.7,-2.1,-2.1,-2.3
77016,-1.6,-1.7,-2.2,-2.1
77016.96,-1.9,-1.9,-2.1,-2.3
77017.92,-1.9,-1.9,-2.1,-2.2
77018.88,-2,-1.7,-2,-2.2
77019.84,-1.6,-1.5,-1.6,-1.6
77020.8,-1.5,-1.6,-2.1,-2.4
77021.76,-2,-1.9,-1.6,-2.1
77022.72,-2.3,-1.9,-2.1,-2.6
77023.68,-1.9,-2.2,-2.5,-2.7
77024.64,-2.1,-2,-1.9,-2.5
77025.6,-2.1,-2,-2.3,-2.3
77026.56,-1.9,-2.1,-2.5,-2.6
77027.52,-1.9,-2.2,-2.1,-2.5
77028.48,-2,-1.9,-2.4,-2.4
77029.44,-2.5,-2.1,-2.3,-2.6
77030.4,-2,-2.7,-2.5,-2.7
77031.36,-2.2,-1.8,-1.9,-2.3
77032.32,-1.6,-1.8,-1.9,-2
77033.28,-1.6,-1.6,-1.7,-1.8
77034.24,-1.8,-2.2,-2.1,-2.2
77035.2,-1.5,-1.6,-2,-2.1
77036.16,-1.3,-1.6,-1.6,-1.7
77037.12,-1.5,-1.6,-1.6,-1.7
77038.08,-1.8,-2.1,-2.1,-2.4
77039.04,-1.8,-1.9,-2.2,-2.3
77040,-2.2,-2.2,-1.8,-2.2
77040.96,-1.6,-1.7,-1.9,-1.8
77041.92,-2,-2,-1.8,-2.1
77042.88,-2,-2.4,-2.3,-2.6
77043.84,-2.2,-2.7,-2,-2.3
77044.8,-1.8,-2,-2,-2.2
77045.76,-1.6,-1.8,-1.9,-1.9
77046.72,-2.3,-2.4,-1.9,-2.3
77047.68,-1.9,-1.7,-1.7,-1.9
77048.64,-2,-2.3,-2.1,-2.4
77049.6,-2,-2,-1.6,-1.9
77050.56,-2,-2,-1.8,-2.3
77051.52,-1.7,-1.8,-1.7,-2
77052.48,-1.9,-1.9,-1.8,-2
77053.44,-2,-2,-1.8,-2.1
77054.4,-2.6,-2.9,-2.2,-2.6
77055.36,-2.5,-2.6,-2,-2.4
77056.32,-2.1,-2.4,-2.4,-2.5
77057.28,-2.2,-2.6,-2.2,-2.5
77058.24,-2.2,-2.2,-1.9,-2.5
77059.2,-1.9,-2.3,-1.9,-2.1
77060.16,-1.8,-2.1,-2.1,-2.4
77061.12,-2.1,-2.4,-1.8,-2.3
77062.08,-1.9,-2.2,-2,-2.2
77063.04,-1.8,-2.1,-2.1,-2.1
77064,-2.3,-2.2,-1.7,-2.1
77064.96,-2,-2,-1.7,-2
77065.92,-1.9,-1.9,-1.7,-2
77066.88,-2.3,-2.2,-2.2,-2.2
77067.84,-1.8,-1.9,-1.6,-1.8
77068.8,-2,-2.2,-1.9,-2.4
77069.76,-1.8,-2.3,-1.9,-2.1
77070.72,-1.8,-2.1,-2,-2
77071.68,-2.1,-2.1,-2.1,-2.2
77072.64,-1.8,-1.9,-1.8,-1.9
77073.6,-2.1,-2.3,-2,-2
77074.56,-3.4,-3.4,-3.8,-4
77075.52,-2.4,-2.6,-2.8,-2.9
77076.48,-3.8,-4,-4.4,-3.4
77077.44,-2.5,-2.6,-2.6,-2.7
77078.4,-2.2,-2.4,-2.2,-2.4
77079.36,-2.3,-2.8,-2.4,-2.5
77080.32,-2.3,-2.4,-2.7,-2.5
77081.28,-2.2,-2.6,-2.5,-2.6
77082.24,-2.5,-2.9,-2.6,-2.7
77083.2,-2.3,-2.5,-2.4,-2.5
77084.16,-2.6,-3,-2.9,-3
77085.12,-1.9,-2.5,-2.1,-2.4
77086.08,-2.1,-2.6,-2.4,-2.7
77087.04,-2,-2.3,-2.4,-2.4
77088,-2.4,-2.6,-2.6,-2.8
77088.96,-2.2,-2.4,-2.6,-2.6
77089.92,-2.1,-2.4,-2.4,-2.6
77090.88,-2.5,-2.8,-2.9,-2.8
77091.84,-3.1,-2.7,-2.9,-2.8
77092.8,-2.7,-2.4,-2.6,-3.1
77093.76,-2.5,-2.5,-2.6,-2.6
77094.72,-2.4,-2.8,-2.9,-2.9
77095.68,-2.1,-2.2,-2.1,-2.3
77096.64,-3,-2.7,-2.9,-4
77097.6,-2.8,-3,-2.9,-3.4
77098.56,-2.2,-2.1,-2.1,-2.8
77099.52,-2.8,-2.4,-2.8,-3.1
77100.48,-2.3,-2,-2.1,-2.6
77101.44,-2.7,-2.5,-2.7,-3
77102.4,-2.8,-2.8,-2.9,-2.6
77103.36,-2.6,-2.9,-2.9,-2.8
77104.32,-2.4,-2.5,-2.3,-2.5
77105.28,-2.7,-3,-2.9,-2.8
77106.24,-2.4,-2.6,-2.7,-2.9
77107.2,-2.2,-2.2,-2.3,-2.5
77108.16,-2.6,-3.1,-2.8,-2.6
77109.12,-2.3,-2.5,-2.4,-2.5
77110.08,-2.4,-2.5,-2.3,-2.5
77111.04,-1.6,-2.1,-2.2,-2.3
77112,-1.9,-2.4,-2.4,-2.2
77112.96,-1.7,-2.1,-2,-2
77113.92,-1.8,-2,-1.7,-2.2
77114.88,-1.6,-1.8,-2,-2.2
77115.84,-2.7,-2.8,-3,-3.1
77116.8,-2.5,-2.7,-2.9,-2.6
77117.76,-1.7,-1.6,-2,-2.2
77118.72,-1.7,-1.8,-2.2,-2.3
77119.68,-1.9,-1.9,-2.1,-2.3
77120.64,-1.7,-1.6,-1.7,-1.8
77121.6,-1.5,-2,-2.3,-2.1
77122.56,-1.8,-1.6,-1.9,-2
77123.52,-1.6,-1.6,-2.3,-2.4
77124.48,-2.1,-2.5,-2.4,-2.5
77125.44,-2,-2.4,-2.9,-2.6
77126.4,-2.1,-2.4,-2.5,-2.7
77127.36,-1.8,-2,-1.9,-1.9
77128.32,-2.1,-2.3,-2.6,-2.1
77129.28,-1.6,-1.7,-1.8,-1.8
77130.24,-1.7,-1.8,-1.9,-2.2
77131.2,-1.6,-2,-2.5,-2.5
77132.16,-2.1,-1.9,-2.3,-2.5
77133.12,-2.5,-2.1,-2.5,-2.7
77134.08,-2.2,-2.2,-2.3,-2.5
77135.04,-2,-2.4,-2.6,-2.6
77136,-2.3,-2.5,-3.1,-3
77136.96,-2.5,-2.7,-2.8,-2.8
77137.92,-2.7,-3,-3.1,-3.5
77138.88,-2.7,-2.4,-2.6,-2.6
77139.84,-2.4,-2.9,-3.1,-3.1
77140.8,-2.7,-2.9,-3.2,-3.1
77141.76,-2.3,-2.1,-2.4,-2.5
77142.72,-2.4,-2.5,-2.7,-2.5
77143.68,-2.1,-1.8,-2.2,-2.5
77144.64,-2.5,-2.2,-2.5,-2.5
77145.6,-2.6,-2.3,-2.8,-2.5
77146.56,-2.9,-2.6,-2.9,-2.9
77147.52,-2.5,-2.5,-2.6,-2.8
77148.48,-2.3,-2.2,-2.2,-2.5
77149.44,-2.5,-2.6,-2.7,-2.6
77150.4,-2.5,-2.8,-2.3,-2.6
77151.36,-2.5,-3,-2.8,-2.7
77152.32,-2.3,-2.2,-1.7,-2.2
77153.28,-1.7,-1.7,-1.6,-1.9
77154.24,-1.9,-2.7,-2.9,-2.3
77155.2,-2.1,-2.5,-2.6,-2
77156.16,-1.3,-2,-2.1,-1.6
77157.12,-1.7,-1.6,-1.8,-1.8
77158.08,-1.4,-2,-2,-1.6
77159.04,-1.9,-2.2,-2,-2.1
77160,-2,-2.3,-2.1,-2.3
77160.96,-2.1,-2.1,-1.9,-1.9
77161.92,-1.7,-1.8,-1.8,-2
77162.88,-2.2,-2,-2.5,-2.8
77163.84,-2.1,-2.2,-2.4,-2.6
77164.8,-2.5,-2.4,-2.8,-2.9
77165.76,-1.9,-2,-2.4,-2.3
77166.72,-1.7,-2,-2.2,-2.2
77167.68,-2.2,-2.3,-2.5,-2.3
77168.64,-2,-2.4,-2.3,-2.4
77169.6,-1.7,-2.2,-2,-2.3
77170.56,-1.6,-1.7,-1.8,-1.8
77171.52,-1.5,-2.1,-2,-1.9
77172.48,-2.1,-2.7,-2.8,-2.4
77173.44,-2,-2.5,-2.6,-2.1
77174.4,-2.1,-3.1,-3,-2.5
77175.36,-1.4,-1.8,-1.8,-1.8
77176.32,-1.9,-2.7,-2.5,-1.9
77177.28,-1.6,-2.1,-2.1,-1.7
77178.24,-1.5,-2.2,-2.5,-2.1
77179.2,-1.4,-1.9,-2.1,-2
77180.16,-1.8,-2.3,-2.1,-2
77181.12,-2,-2.2,-2,-2.2
77182.08,-1.7,-2.1,-2.3,-2.3
77183.04,-1.9,-2.6,-2.4,-2
77184,-1.5,-2.5,-2.5,-2
77184.96,-2,-2.8,-3.1,-2.5
77185.92,-1.7,-2.5,-2.3,-1.9
77186.88,-1.7,-2,-2,-1.9
77187.84,-1.8,-2.1,-2,-2.2
77188.8,-1.6,-2,-2.1,-2
77189.76,-1.8,-2.3,-2.2,-2.4
77190.72,-1.7,-2.4,-2.2,-2.4
77191.68,-2.4,-2.6,-2.3,-2.3
77192.64,-1.4,-1.8,-1.9,-2
77193.6,-1.6,-2.3,-2.2,-2
77194.56,-2.3,-2.9,-2.6,-2.2
77195.52,-1.6,-1.9,-2,-1.7
77196.48,-2,-2,-1.9,-1.9
77197.44,-1.7,-2.2,-2.1,-2
77198.4,-1.9,-2,-2.1,-1.9
77199.36,-1.6,-1.8,-2,-1.6
77200.32,-1.7,-2,-2,-2.1
77201.28,-2.1,-2.1,-2.2,-2.1
77202.24,-2.5,-2.3,-2.5,-2.6
77203.2,-1.8,-2.4,-2.3,-2.2
77204.16,-2.2,-2.5,-2.2,-2.3
77205.12,-2,-2.3,-2.1,-2.2
77206.08,-2.6,-2.8,-2.7,-2.8
77207.04,-2.1,-2.2,-2.4,-2.3
77208,-2.2,-2.5,-2.3,-2.5
77208.96,-2.2,-2.4,-2.2,-2.4
77209.92,-2.2,-2.3,-1.8,-2.4
77210.88,-2,-2,-2.2,-2.1
77211.84,-1.9,-2.1,-2.4,-2.6
77212.8,-2,-2.4,-2.2,-2.5
77213.76,-1.8,-2.5,-1.9,-2.2
77214.72,-1.7,-2.1,-1.9,-2.1
77215.68,-1.8,-1.6,-2,-2.2
77216.64,-1.7,-1.9,-2.2,-2.4
77217.6,-2,-2.3,-2.4,-2.1
77218.56,-1.5,-1.6,-1.6,-1.7
77219.52,-2,-2.4,-2.4,-2.5
77220.48,-1.9,-2,-2.1,-2.2
77221.44,-1.4,-1.7,-1.3,-1.6
77222.4,-1.5,-1.4,-1.7,-1.9
77223.36,-1.8,-2.2,-1.9,-2.2
77224.32,-1.7,-1.7,-1.8,-2
77225.28,-1.6,-1.4,-1.8,-2
77226.24,-2.1,-2.6,-2.5,-2.6
77227.2,-1.8,-1.9,-1.9,-2.3
77228.16,-1.9,-1.9,-2,-2.3
77229.12,-1.6,-1.8,-1.8,-1.9
77230.08,-2,-2.3,-2.1,-2.3
