start_filetime,activation_ins_trill,activation_mech_plane,activation_ambient_rain,activation_ins_buzz
122.88,-2.5,-2.4,-2.6,-2.6
123.84,-3.2,-3.9,-3.5,-3.2
124.8,-3.5,-4.3,-4,-3.4
125.76,-2.4,-3.2,-2.7,-3
126.72,-2.8,-3.5,-2.6,-2.6
127.68,-2.9,-3.9,-3.3,-3
128.64,-3.5,-3.9,-3.7,-3.6
129.6,-2.4,-2.8,-2.5,-2.5
130.56,-2.7,-3.1,-2.8,-3
131.52,-3.3,-3.5,-3.1,-2.8
132.48,-3.4,-4.1,-3.5,-3.2
133.44,-4.6,-6,-4.8,-4.3
134.4,-4.3,-5,-3.8,-3.6
135.36,-2.9,-3.4,-3,-3.2
136.32,-2.7,-3.6,-2.9,-2.8
137.28,-3.2,-2.8,-2.9,-2.9
138.24,-3.4,-4.2,-3.9,-3.7
139.2,-3,-3.4,-3.3,-3.7
140.16,-2.5,-2.7,-2.4,-2.5
141.12,-2.8,-3,-3,-2.7
142.08,-4.2,-5.5,-4.8,-3.9
143.04,-4.8,-6,-5.2,-4.7
144,-3.5,-4.1,-3.4,-3.2
144.96,-3,-3.5,-2.9,-2.8
145.92,-2.9,-3.2,-3.1,-3.2
146.88,-4.3,-4.7,-4.4,-4.2
147.84,-3.8,-5,-3.8,-4
148.8,-3.3,-4.3,-3.4,-3.2
149.76,-3.1,-4.2,-2.9,-3
150.72,-3.2,-3.9,-2.7,-2.9
151.68,-3.5,-5,-3.6,-3.6
152.64,-3.6,-4.8,-3.8,-3.6
153.6,-4,-5,-4.2,-3.3
154.56,-3.6,-4.6,-4,-3.8
155.52,-5.4,-6.9,-5.7,-4.5
156.48,-2.9,-3.9,-3,-2.9
157.44,-3.8,-4.9,-3.8,-3.4
158.4,-3.5,-4.6,-3.4,-3.2
